student_id,cgpa,backlog_history,family_income_lpa,at_risk_flag,backlogs,failed_subjects,enrollment_date
S107882,8.0,1,22.0,1,0,0,07-05-2023
S107883,7.51,0,2.5,0,1,1,2022-06-18
S107884,6.97,1,8.6,1,0,0,27/10/2022
S107885,5.66,0,5.3,0,2,0,2023-08-08
S107886,5.96,1,2.1,0,1,1,2022-12-17
S107887,10.0,2,4.5,1,0,0,2022-06-03
S107888,7.64,0,1.5,0,0,0,2021-10-28
S107889,6.73,1,13.0,0,1,0,12/12/2021
S107890,7.2,0,,0,0,0,2021/10/25 22:49:47
S107891,8.79,0,8.7,1,3,0,2023-04-14
S107892,5.41,0,10.7,0,1,2,2021-11-04
S107893,8.69,0,1.4,0,2,0,14/08/2022
S107894,5.04,2,6.1,1,0,0,07-09-2021
S107895,7.1,1,4.4,0,0,1,04/05/2022
S107896,7.15,0,7.0,1,2,2,19/06/2022
S107897,8.49,0,16.9,0,0,1,07-05-2022
S107898,6.31,2,5.4,1,0,2,2021-07-18
S107899,7.78,3,12.4,1,0,0,01-20-2022
S107900,5.73,0,2.3,0,1,0,05-16-2023
S107901,7.6,2,10.8,1,0,0,07-15-2023
S107902,9.27,1,8.2,0,2,0,2021-07-10
S107903,7.15,0,6.6,0,1,0,07-21-2022
S107904,5.33,1,1.0,1,2,0,2022-03-21
S107905,5.65,1,2.3,0,1,0,2022-09-17
S107906,8.83,1,1.2,1,1,0,10/07/2023
S107907,6.54,0,5.6,1,1,0,2022-10-29
S107908,7.89,1,3.2,1,1,0,2022-07-25
S107909,8.35,1,7.0,1,1,0,03/04/2022
S107910,8.18,3,10.9,0,1,0,19/03/2023
S107911,9.68,1,1.0,0,0,0,04/08/2023
S107912,6.4,0,2.0,0,0,0,2022-11-26
S107913,8.59,1,1.0,1,0,0,01/01/2023
S107914,5.24,0,1.0,1,1,0,2021-07-03
S107915,6.49,2,5.1,1,0,0,11/05/2023
S107916,6.06,0,3.3,0,0,0,2023-04-15
S107917,5.78,1,3.2,1,0,1,12/07/2021
S107918,7.37,1,1.2,1,1,0,2022-06-15
S107919,7.86,1,11.7,1,0,0,2022/11/03 00:09:45
S107920,6.94,1,1.6,1,2,1,2022-04-30
S107921,6.12,0,1.0,0,0,0,28/05/2022
S107922,8.07,0,11.4,1,2,0,2022-07-07
S107923,6.01,3,5.7,1,0,0,30/09/2021
S107924,8.53,0,1.0,0,0,0,2022-08-11
S107925,9.17,1,1.3,0,0,0,2021-08-21
S107926,7.57,2,1.0,1,1,0,10/10/2021
S107927,6.86,0,3.0,1,1,1,12/07/2021
S107928,5.98,1,2.8,1,1,2,2023-06-29
S107929,5.53,3,7.3,0,0,0,2022-05-06
S107930,6.88,0,2.4,1,0,0,09/08/2021
S107931,5.98,2,8.5,1,1,0,23/10/2021
S107932,7.97,0,1.6,0,1,0,2023-01-25
S107933,8.29,0,8.0,0,1,0,06-30-2022
S107934,6.41,1,3.1,1,0,0,06-23-2023
S107935,8.13,0,4.1,1,0,0,2022-05-21
S107936,6.1,0,7.8,0,0,1,2023-02-19
S107937,7.54,1,8.8,1,0,0,18/12/2022
S107938,6.48,3,1.0,1,3,2,2022/05/01 16:24:50
S107939,7.53,3,1.3,1,0,0,28/08/2023
S107940,6.6,1,14.2,0,1,0,2021-10-17
S107941,6.97,0,2.3,0,1,0,2023-06-06
S107942,4.7,0,9.1,1,0,0,2022-10-29
S107943,7.56,0,2.1,0,0,1,03/11/2022
S107944,4.68,0,7.4,1,1,0,2022-02-09
S107945,6.75,0,3.4,0,0,0,2022-07-21
S107946,8.68,1,12.1,1,2,1,2023-07-05
S107947,6.93,0,16.3,1,2,0,2021-08-26
S107948,6.32,1,2.1,1,0,0,2022-03-23
S107949,6.64,1,4.4,0,0,0,2023-08-29
S107950,8.27,1,3.0,0,0,0,02-11-2022
S107951,7.06,0,2.6,1,0,1,2023-07-02
S107952,8.66,1,3.7,0,0,1,2021-10-27
S107953,6.95,0,6.2,1,0,0,2023-07-31
S107954,6.92,1,7.9,1,0,0,2023-01-05
S107955,7.86,1,3.6,0,0,0,2021-08-09
S107956,6.42,0,12.8,1,0,1,2022-11-18
S107957,8.28,1,8.5,0,1,0,2022-09-13
S107958,6.14,0,9.8,1,0,0,09-06-2021
S107959,8.58,0,1.0,0,0,0,2022-08-20
S107960,9.24,0,1.3,0,1,1,2022-08-14
S107961,9.37,0,9.0,0,1,0,22/09/2022
S107962,6.46,1,3.2,1,1,0,2022-05-08
S107963,6.3,1,7.7,0,0,0,10/11/2022
S107964,7.89,4,1.0,1,0,0,2022-07-17
S107965,5.17,0,1.1,1,1,1,2022-08-25
S107966,7.33,0,1.3,1,0,0,2021-10-27
S107967,5.98,1,3.0,1,0,0,2022/04/09 09:08:56
S107968,6.68,0,4.2,1,0,0,2022-06-26
S107969,6.9,0,10.8,0,1,0,2023-07-17
S107970,7.76,1,1.0,0,0,0,2023-07-25
S107971,7.05,0,2.3,0,0,1,2023-05-14
S107972,8.05,1,1.0,1,1,0,07-25-2023
S107973,3.98,1,2.0,1,1,1,2022-05-01
S107974,8.0,1,1.0,1,1,2,12-28-2021
S107975,9.2,0,14.8,1,1,0,2021-10-10
S107976,7.1,0,5.8,1,2,0,08-16-2022
S107977,9.05,0,7.1,1,1,1,2021-07-31
S107978,4.14,2,2.9,1,0,0,11-19-2021
S107979,9.37,0,2.1,0,2,0,2021-12-06
S107980,6.1,1,1.7,1,0,0,12/06/2023
S107981,6.69,1,1.8,0,1,1,03/11/2021
S107982,6.57,2,1.0,1,0,1,2023-04-29
S107983,7.55,2,14.2,0,0,1,19/02/2023
S107984,6.85,0,4.2,0,1,0,30/05/2022
S107985,6.2,1,3.3,1,2,0,09-17-2022
S107986,6.34,3,1.0,1,0,0,2022-09-18
S107987,3.91,0,,0,1,0,2023-06-23
S107988,8.18,0,9.1,0,1,0,06-30-2023
S107989,6.78,2,4.5,1,1,0,2021-12-05
S107990,7.05,1,7.3,0,0,0,2023-05-19
S107991,7.73,0,1.0,1,0,0,2021/09/03 04:03:43
S107992,5.63,1,3.8,0,1,1,2022-05-29
S107993,7.57,0,1.9,0,1,0,2021-11-28
S107994,6.62,2,2.3,1,0,0,2022-10-01
S107995,8.37,1,15.6,1,4,0,07-14-2021
S107996,10.0,1,1.0,1,0,0,2022/01/10 07:31:09
S107997,7.11,0,1.0,1,0,0,2021/08/31 01:34:45
S107998,6.51,0,1.0,0,0,0,05/06/2023
S107999,6.13,0,2.6,0,1,0,2023-02-14
S108000,6.65,0,15.8,0,1,0,2023-01-01
S108001,8.14,1,15.1,1,0,0,2022-04-03
S108002,9.14,0,1.0,0,1,0,2022-07-07
S108003,4.87,0,8.8,0,1,0,2022-06-16
S108004,6.51,0,2.4,1,1,1,01-25-2022
S108005,4.98,0,12.7,1,0,0,30/04/2023
S108006,6.65,0,5.5,0,2,0,2023-04-08
S108007,7.44,1,2.7,0,1,0,2022/04/03 16:11:26
S108008,4.9,2,5.1,1,0,1,2022/06/26 09:40:55
S108009,7.29,1,1.0,1,0,0,08/03/2023
S108010,5.52,2,5.8,1,1,0,2022-09-05
S108011,3.89,0,1.0,1,1,0,2021-07-15
S108012,8.68,0,5.6,0,2,0,2023-05-08
S108013,5.74,0,,1,0,0,2021-07-29
S108014,4.78,3,1.1,0,0,0,2022-11-01
S108015,5.63,1,10.4,0,0,0,08-21-2022
S108016,6.51,3,21.1,1,1,1,2021-08-05
S108017,6.4,1,4.3,0,2,1,2023-02-21
S108018,7.12,1,4.0,0,0,0,2022-08-16
S108019,8.73,0,1.0,0,0,0,08/07/2023
S108020,5.04,0,2.3,0,0,1,2023-05-01
S108021,7.59,0,7.7,1,1,0,2022-05-23
S108022,6.77,0,4.2,0,0,1,2023/06/11 09:14:17
S108023,8.02,0,11.3,0,0,1,2021-11-13
S108024,7.54,0,1.9,1,0,0,17/04/2022
S108025,7.58,1,3.7,1,0,0,2022-05-06
S108026,8.6,0,6.8,0,0,1,2023-04-20
S108027,8.77,0,8.4,0,1,0,2021-08-05
S108028,7.4,1,11.1,0,1,0,20/12/2022
S108029,5.46,1,1.0,1,0,1,05-17-2022
S108030,9.03,0,14.1,0,0,0,2022-06-11
S108031,5.15,1,4.7,1,0,1,2021-08-02
S108032,6.3,0,23.7,1,1,2,2022-02-01
S108033,10.0,0,17.7,1,0,0,19/09/2022
S108034,6.17,0,18.4,0,1,1,2022-10-23
S108035,4.17,0,10.1,1,0,0,2023-03-11
S108036,8.31,0,17.3,1,1,2,2023-01-07
S108037,5.13,0,2.6,0,1,0,2021-12-21
S108038,5.88,2,8.9,1,0,0,11-28-2021
S108039,5.67,0,5.0,1,1,0,27/07/2022
S108040,8.33,0,5.2,0,0,0,2022-01-31
S108041,8.01,0,1.0,0,1,1,2022-04-26
S108042,7.59,2,1.1,1,0,0,2022-12-13
S108043,7.54,0,3.6,0,0,0,2023-08-22
S108044,5.54,1,6.7,1,0,0,02/05/2022
S108045,7.64,0,4.0,0,0,0,2022-10-27
S108046,6.53,1,1.5,0,3,0,2022-04-05
S108047,6.64,0,6.3,0,0,0,2022-09-12
S108048,4.2,1,6.3,1,1,0,03/06/2023
S108049,6.09,2,,1,1,0,2022-12-29
S108050,6.82,0,1.0,0,1,1,07/04/2023
S108051,7.05,2,3.8,0,1,1,24/05/2022
S108052,4.46,0,1.0,0,0,0,03/09/2021
S108053,9.05,1,11.0,1,0,0,06/04/2023
S108054,7.23,0,20.3,0,3,0,2021-07-27
S108055,10.0,1,3.5,0,2,0,2022-06-24
S108056,4.42,0,3.1,0,0,0,08-25-2021
S108057,8.01,0,12.8,0,0,0,02-10-2022
S108058,8.46,0,4.7,0,1,1,16/09/2021
S108059,6.77,0,3.3,0,1,0,10/10/2021
S108060,8.37,0,7.4,1,0,0,2022-04-06
S108061,5.63,0,2.4,0,0,0,2023-02-14
S108062,5.25,0,2.5,1,1,0,2022/02/02 22:20:45
S108063,8.25,0,4.4,1,1,0,08-06-2022
S108064,7.4,1,2.7,1,1,0,2021-10-25
S108065,6.62,0,10.9,1,0,0,2022-03-01
S108066,5.03,2,3.3,1,2,0,2022-04-16
S108067,6.77,3,2.4,1,1,0,2021-10-08
S108068,7.13,2,6.2,1,2,1,2023-01-10
S108069,5.72,0,4.6,0,0,0,21/02/2022
S108070,7.89,1,3.9,0,0,0,2022-06-01
S108071,4.47,1,1.0,1,1,0,14/08/2022
S108072,6.68,0,27.9,0,0,0,27/10/2022
S108073,7.94,1,2.8,0,1,2,12/10/2021
S108074,7.08,1,1.2,1,1,0,21/05/2022
S108075,7.67,1,3.8,1,0,0,2023-05-10
S108076,5.51,1,21.7,1,0,0,04/12/2022
S108077,7.74,1,7.4,0,0,0,2021-07-05
S108078,6.56,0,1.0,0,1,0,2022/09/21 21:13:50
S108079,6.29,0,3.1,0,0,1,2023-06-21
S108080,4.86,2,15.3,1,0,0,03-04-2023
S108081,6.17,0,7.6,0,2,1,2022-11-22
S108082,4.39,1,4.4,1,0,0,2023-07-10
S108083,6.71,1,4.8,1,1,0,2022-08-27
S108084,4.75,3,8.7,0,0,1,29/01/2022
S108085,4.97,0,15.4,1,2,0,2021-09-20
S108086,5.54,3,3.4,1,1,0,2023-03-19
S108087,6.7,0,5.2,0,1,0,16/03/2022
S108088,8.84,0,16.8,0,0,0,2023-01-17
S108089,7.77,0,4.4,1,0,0,2022-06-09
S108090,5.2,0,1.1,1,0,0,2022-09-30
S108091,4.74,0,6.0,1,0,0,2021-12-04
S108092,6.96,0,2.6,0,0,1,03/09/2022
S108093,6.25,1,2.8,0,1,0,2022-12-11
S108094,4.47,0,8.0,0,2,1,2023/06/22 13:11:05
S108095,7.71,0,1.0,1,0,0,2022-10-01
S108096,6.49,2,11.9,0,1,0,06/03/2023
S108097,5.76,0,3.6,0,0,1,21/10/2021
S108098,8.4,1,7.3,0,1,0,01-09-2022
S108099,9.19,0,1.0,0,0,2,2022-02-04
S108100,6.87,0,7.9,1,0,0,2022-05-06
S108101,6.93,0,12.9,0,0,0,2021-10-12
S108102,5.05,1,2.6,1,1,0,08-20-2023
S108103,5.14,0,1.0,1,1,0,2023-06-01
S108104,6.94,1,2.9,1,1,1,2022/08/25 03:01:26
S108105,8.25,0,1.0,0,0,1,2022-04-22
S108106,7.47,0,19.1,0,0,1,2021-08-07
S108107,6.84,2,1.3,0,1,0,2021-11-11
S108108,4.94,0,6.4,1,0,0,2022-01-29
S108109,5.87,1,2.3,1,1,0,03-06-2023
S108110,6.77,1,1.0,0,0,0,2023-08-07
S108111,6.33,0,1.4,0,0,0,2023-02-20
S108112,3.74,0,4.9,0,0,1,2022-04-01
S108113,7.0,0,1.2,0,0,1,09/05/2023
S108114,6.22,2,1.3,1,0,0,2023-05-04
S108115,4.83,1,7.0,1,0,0,2022-10-28
S108116,7.13,2,11.7,1,1,0,04/07/2021
S108117,6.76,2,1.0,1,0,0,2023-03-18
S108118,8.82,0,24.3,1,0,0,2023-03-30
S108119,8.09,1,4.7,1,0,0,2021-09-23
S108120,8.47,1,6.5,0,0,0,25/12/2022
S108121,7.91,1,15.5,1,1,0,17/11/2022
S108122,7.42,1,1.2,1,1,1,04-14-2023
S108123,7.58,1,6.1,1,0,0,11/09/2022
S108124,7.85,1,5.0,0,2,0,2022/07/07 04:33:21
S108125,6.29,2,6.2,1,1,0,2022-01-20
S108126,6.56,0,1.0,1,0,0,2023-04-10
S108127,5.28,1,7.2,1,1,1,2022-09-07
S108128,8.39,0,3.0,0,1,0,2023-04-09
S108129,6.32,1,18.5,0,0,0,25/12/2021
S108130,7.41,0,10.5,0,1,0,24/03/2023
S108131,8.79,0,1.0,0,0,2,2022-01-17
S108132,7.1,1,9.7,0,1,2,2023-06-09
S108133,5.27,0,1.4,0,0,0,07/03/2022
S108134,7.53,1,6.0,0,0,0,2023-05-24
S108135,6.08,0,9.0,0,0,0,2022-07-18
S108136,6.08,0,1.0,1,1,0,30/09/2022
S108137,8.16,2,2.7,1,3,0,2022-11-06
S108138,7.59,1,2.4,1,0,0,09-24-2021
S108139,6.71,0,8.5,0,0,0,2023/06/22 19:30:49
S108140,7.61,0,4.3,0,1,0,2023-02-20
S108141,5.43,0,4.5,0,1,0,2021-10-28
S108142,5.48,0,2.6,0,0,1,22/07/2021
S108143,5.88,1,15.7,1,1,0,2022-09-21
S108144,4.35,1,5.7,1,0,0,2022-11-04
S108145,6.66,4,4.2,1,0,0,04-03-2023
S108146,8.48,3,,1,0,0,2023-04-28
S108147,4.43,1,11.0,0,1,1,2022-03-24
S108148,8.59,0,8.6,1,1,0,2023-01-01
S108149,7.01,2,15.0,1,0,3,2023-07-07
S108150,6.88,0,2.3,1,0,0,2022-04-07
S108151,4.87,1,1.0,1,1,1,2023-04-04
S108152,6.27,1,1.8,0,2,0,2022-05-28
S108153,5.26,1,21.5,1,1,1,2023-05-12
S108154,6.86,0,1.0,1,1,0,2022/05/07 09:05:06
S108155,4.35,0,8.5,0,0,1,10-25-2021
S108156,8.66,0,1.0,1,2,1,2023-07-30
S108157,6.41,1,1.0,1,0,0,2022-10-04
S108158,6.55,0,13.0,0,0,0,19/01/2022
S108159,10.0,0,12.8,0,0,0,20/02/2022
S108160,4.93,2,4.3,1,1,0,06-13-2023
S108161,5.39,0,1.0,1,0,1,07/12/2021
S108162,7.93,1,2.3,0,0,0,2022-05-10
S108163,8.16,1,7.4,0,0,0,2021-12-22
S108164,5.12,2,8.1,1,1,1,22/11/2021
S108165,8.0,1,5.1,1,2,1,09-19-2021
S108166,8.32,0,1.6,0,0,0,2022-12-13
S108167,6.87,0,7.7,0,1,1,2022-08-25
S108168,5.33,2,7.1,0,0,0,2022-10-21
S108169,8.33,2,9.0,1,0,0,2023-02-20
S108170,6.09,0,12.0,0,0,0,2021-12-24
S108171,7.16,0,1.0,0,0,0,09-03-2021
S108172,4.46,1,7.1,0,0,0,18/03/2023
S108173,7.7,2,14.9,1,0,0,08-29-2021
S108174,5.76,0,13.2,1,0,2,2022/10/06 09:04:13
S108175,8.77,1,2.2,0,0,0,2022-10-12
S108176,5.57,1,9.3,1,1,0,30/01/2023
S108177,7.21,0,1.0,1,0,1,11-25-2021
S108178,8.07,1,10.4,1,0,0,2022-09-05
S108179,3.77,0,10.8,0,0,0,30/04/2022
S108180,6.43,0,2.4,1,1,1,2023-03-14
S108181,7.23,1,17.1,0,0,2,14/07/2022
S108182,8.36,0,,0,1,0,2022-10-29
S108183,7.82,0,3.0,1,0,0,2022-07-15
S108184,7.28,1,7.5,0,2,0,2023-08-14
S108185,8.52,1,2.1,0,0,0,2023-05-20
S108186,8.66,0,1.0,0,0,0,2022-05-25
S108187,7.4,0,1.0,1,1,1,2021-08-07
S108188,4.14,1,3.7,1,0,1,2022-07-17
S108189,6.23,1,1.9,1,1,0,2022-05-15
S108190,5.25,1,,1,1,0,2023-08-28
S108191,9.34,1,6.3,0,0,0,04/07/2021
S108192,5.09,0,3.1,0,0,0,16/11/2022
S108193,7.27,1,1.0,1,2,0,28/08/2022
S108194,7.1,0,4.7,0,0,0,06-26-2022
S108195,9.46,0,6.5,1,2,0,2021-10-07
S108196,5.47,0,5.7,0,0,0,2023-03-24
S108197,7.15,2,22.6,1,2,0,2023-07-24
S108198,6.95,1,1.7,0,0,0,08-07-2021
S108199,5.74,1,7.5,1,0,0,04/10/2022
S108200,5.95,2,6.4,1,0,0,2022-04-15
S108201,6.88,1,7.6,0,0,0,2021-12-20
S108202,7.48,0,1.0,0,1,1,25/05/2023
S108203,8.2,0,1.6,0,0,0,2022-07-09
S108204,6.86,1,2.1,1,1,0,2023-04-13
S108205,6.74,0,1.0,0,0,2,03-03-2022
S108206,6.24,0,6.8,1,1,0,2022-06-30
S108207,7.41,3,1.6,1,1,0,04-23-2023
S108208,7.57,0,1.0,1,1,0,2022-01-09
S108209,7.0,1,1.0,1,0,0,29/10/2021
S108210,6.65,1,1.0,0,1,0,01-10-2023
S108211,6.49,2,26.1,1,0,0,2022-01-14
S108212,6.49,2,1.0,0,0,0,15/04/2023
S108213,7.94,3,4.4,1,1,0,12/02/2022
S108214,7.94,0,4.9,1,1,2,12-22-2021
S108215,5.57,0,1.3,1,1,0,2021-08-11
S108216,5.37,0,1.0,1,0,2,2021-09-16
S108217,7.99,0,12.4,0,1,0,2022-11-29
S108218,4.79,1,,1,0,0,06-01-2023
S108219,4.79,0,1.0,0,1,0,2023/07/29 08:15:32
S108220,7.45,2,1.0,1,1,0,2023-05-23
S108221,4.93,1,1.0,0,1,0,2023-02-19
S108222,8.14,1,2.4,1,0,0,10-02-2022
S108223,8.53,0,4.6,1,0,1,2022-03-25
S108224,5.47,0,3.6,0,2,0,2022-02-16
S108225,5.54,0,4.4,0,1,0,2022-09-01
S108226,6.86,0,6.3,0,0,0,2022-08-15
S108227,8.03,3,2.9,1,0,0,09/08/2023
S108228,6.45,0,1.0,0,0,0,2022-02-12
S108229,7.58,2,3.4,0,1,0,2022-07-07
S108230,8.56,1,1.0,1,0,1,04-06-2023
S108231,4.22,0,5.2,1,0,0,2023-03-31
S108232,7.71,0,4.0,0,0,1,2022-01-04
S108233,6.64,0,3.8,1,1,0,08-09-2021
S108234,6.16,0,1.7,0,0,1,26/10/2022
S108235,4.89,1,2.9,1,0,0,2021-08-18
S108236,8.18,0,7.9,1,1,1,2021-08-28
S108237,6.04,1,2.4,1,0,0,2023-05-30
S108238,6.04,1,5.3,1,0,0,07/08/2021
S108239,6.51,0,2.1,0,0,0,2022-12-08
S108240,6.08,1,1.8,0,1,0,2021-11-12
S108241,7.15,0,1.0,0,1,0,2023-08-23
S108242,6.56,0,6.3,0,1,0,26/12/2022
S108243,7.0,0,1.9,1,0,1,2021-12-22
S108244,8.38,0,15.8,1,1,0,2023-02-16
S108245,6.75,1,1.0,0,0,0,2022-10-24
S108246,8.4,0,10.8,0,1,0,2022-06-16
S108247,8.32,1,2.3,0,0,0,08/07/2023
S108248,6.61,2,1.5,0,2,0,25/10/2021
S108249,9.12,0,5.8,0,0,2,28/10/2021
S108250,4.96,2,1.0,1,2,0,18/10/2022
S108251,5.91,2,1.0,1,0,1,2023-01-05
S108252,7.58,0,9.9,0,1,0,17/10/2021
S108253,6.28,1,3.7,1,0,0,2022-12-16
S108254,7.19,2,2.2,0,0,0,2021-09-14
S108255,7.7,2,2.6,1,0,0,18/09/2021
S108256,9.76,0,7.9,0,1,0,10-08-2021
S108257,6.06,1,6.8,0,0,0,12/08/2022
S108258,7.53,1,3.5,1,0,0,23/04/2022
S108259,7.04,0,2.3,0,3,0,2022/05/22 00:49:51
S108260,8.16,0,6.6,1,0,0,2022-08-31
S108261,9.34,0,4.1,1,2,0,2022/07/02 03:20:12
S108262,7.6,0,4.2,1,0,2,25/04/2022
S108263,9.02,1,1.8,0,2,1,25/08/2022
S108264,9.43,0,4.6,1,0,0,13/12/2022
S108265,6.65,1,1.0,1,1,0,2023-02-02
S108266,5.11,1,1.7,0,0,1,01/11/2021
S108267,6.79,0,4.5,1,0,0,2022-02-07
S108268,7.31,1,2.5,0,1,0,01-25-2022
S108269,6.44,0,2.0,0,1,0,2022-01-28
S108270,5.97,1,3.1,0,1,1,2023-01-15
S108271,6.53,0,5.7,0,0,0,2023-05-13
S108272,4.29,1,1.6,0,0,0,2022-12-13
S108273,5.8,1,7.3,0,1,0,2022-09-15
S108274,6.48,3,8.2,0,0,0,2022-09-28
S108275,8.81,0,1.0,1,1,0,2022-10-27
S108276,6.86,0,3.5,0,0,0,2021-12-07
S108277,6.07,2,4.5,0,1,0,2023-03-21
S108278,7.27,0,8.2,0,0,2,2023-08-11
S108279,6.74,0,2.3,0,0,0,2023/04/14 21:44:30
S108280,4.42,1,2.2,0,2,0,2022-06-26
S108281,4.42,0,1.1,1,0,0,2022-03-17
S108282,6.31,2,2.7,1,2,0,2023-01-16
S108283,5.39,2,3.7,1,2,0,2021-11-13
S108284,8.51,1,16.4,1,1,0,19/10/2021
S108285,4.55,1,6.3,1,0,0,2022-01-30
S108286,6.55,0,1.7,0,0,2,2022-12-29
S108287,8.73,0,1.8,1,1,1,2022-02-17
S108288,8.87,1,4.9,0,0,0,27/10/2022
S108289,7.36,1,1.1,0,1,1,01/04/2023
S108290,6.76,1,2.7,1,0,1,2022-08-28
S108291,6.72,0,8.6,1,1,0,2023-05-02
S108292,7.9,0,,0,3,1,2022-06-14
S108293,5.83,0,1.0,0,0,1,20/11/2021
S108294,7.02,1,7.5,0,0,0,2023-05-10
S108295,6.23,1,5.7,0,0,0,2021-09-15
S108296,9.47,2,2.3,1,0,0,2021-10-23
S108297,8.1,1,3.9,1,0,0,2022-03-25
S108298,7.96,0,2.6,0,0,0,2022-04-08
S108299,8.0,0,26.5,0,0,0,2023-06-27
S108300,6.2,0,6.0,0,0,1,2023-08-22
S108301,7.18,0,13.1,0,1,1,2023-02-12
S108302,4.71,0,1.5,1,0,0,2023-07-30
S108303,6.1,0,8.0,0,0,1,2022-06-02
S108304,6.93,1,8.8,1,1,0,19/06/2022
S108305,4.79,1,4.4,0,0,1,06/01/2023
S108306,4.18,0,,0,1,0,03/05/2023
S108307,9.46,3,2.6,1,0,0,07-28-2021
S108308,6.8,0,3.4,0,1,1,2023-07-09
S108309,7.05,2,1.1,0,0,1,2022-11-02
S108310,8.52,0,4.4,0,1,0,08/03/2023
S108311,5.86,2,6.2,0,0,0,2022-07-22
S108312,9.18,0,3.2,0,0,1,2023-01-29
S108313,6.91,0,9.8,1,0,1,2022-08-10
S108314,9.59,1,2.3,0,0,0,2022-03-01
S108315,6.46,3,3.1,1,0,2,09-01-2022
S108316,6.5,1,8.2,0,0,0,2023-05-26
S108317,5.17,0,1.0,0,2,1,2022/05/28 18:36:49
S108318,4.74,0,6.6,1,0,0,2021-09-01
S108319,7.67,1,11.0,1,2,0,2023-08-24
S108320,5.32,2,5.3,0,2,0,2023-01-31
S108321,7.21,2,4.9,0,0,0,2021-09-19
S108322,6.73,1,6.5,0,1,1,25/05/2023
S108323,7.91,0,5.3,0,0,1,2021-09-02
S108324,5.77,1,2.2,1,0,0,2023-02-05
S108325,7.51,0,1.5,1,1,0,2022-12-02
S108326,7.32,3,7.5,0,1,0,2022-02-08
S108327,8.87,0,,0,0,1,2023-04-13
S108328,5.93,0,1.0,1,0,1,2022/10/17 10:56:54
S108329,6.15,1,11.1,1,1,0,2022-12-26
S108330,4.2,1,2.6,1,1,0,05-26-2022
S108331,8.79,1,7.3,0,0,1,2022-12-27
S108332,5.89,0,8.2,0,0,0,2022-10-03
S108333,7.42,1,8.6,0,0,0,2022-04-16
S108334,7.83,1,5.9,0,1,0,2023-01-28
S108335,5.06,0,3.9,0,0,0,2022/06/30 07:02:29
S108336,6.38,0,10.2,1,0,0,15/10/2022
S108337,5.78,0,3.6,0,1,0,08-22-2021
S108338,6.56,2,,1,0,0,18/07/2022
S108339,6.01,1,2.2,1,3,1,2022-06-23
S108340,3.76,1,1.0,0,1,0,25/11/2021
S108341,8.49,0,5.0,0,1,0,24/12/2021
S108342,6.33,2,7.5,1,2,0,09/12/2021
S108343,7.01,0,1.5,0,0,0,2022-01-02
S108344,6.7,0,3.5,0,0,1,2023-04-07
S108345,7.38,1,16.7,1,0,0,2023-05-20
S108346,5.07,1,16.0,0,1,0,2023-01-06
S108347,5.66,0,,0,0,1,2022-02-04
S108348,4.65,1,1.0,0,2,0,12-11-2022
S108349,6.8,0,1.9,1,0,0,2022-12-31
S108350,8.3,1,3.7,1,0,0,2022-11-08
S108351,7.8,1,12.0,0,0,0,2021-09-21
S108352,7.49,1,,0,0,0,22/07/2021
S108353,4.95,2,3.4,1,0,0,2022-03-18
S108354,6.29,1,1.8,1,1,1,2022/03/06 04:23:06
S108355,5.71,2,4.3,0,2,0,2022/06/19 13:40:32
S108356,5.68,2,17.3,1,0,2,05-26-2023
S108357,6.04,0,6.3,0,1,0,2021-10-07
S108358,6.68,0,11.7,0,0,0,2023-03-07
S108359,4.66,3,3.1,1,2,0,07-13-2021
S108360,8.25,0,8.7,0,0,0,12/06/2023
S108361,7.6,1,1.3,1,0,2,08-08-2023
S108362,5.98,3,5.0,1,2,0,2021-08-29
S108363,6.68,1,11.8,0,1,0,2023-03-21
S108364,7.3,1,5.1,1,1,0,2022-09-08
S108365,5.45,0,1.0,1,1,0,11/01/2022
S108366,6.9,1,1.0,1,1,1,10/10/2021
S108367,6.43,0,9.0,1,0,0,2021-07-13
S108368,6.62,1,6.4,1,1,0,2023-06-02
S108369,7.58,1,1.3,0,0,0,2021-10-05
S108370,6.91,0,4.2,0,1,0,04/03/2023
S108371,6.61,0,3.6,1,0,0,2021-08-23
S108372,5.34,0,1.4,1,0,1,2023-07-09
S108373,6.51,4,5.3,1,0,1,2022-02-16
S108374,8.81,0,2.0,1,2,0,2023-07-07
S108375,6.27,1,4.0,1,0,0,10-16-2021
S108376,7.22,0,1.0,1,1,0,22/05/2022
S108377,5.55,0,4.8,1,0,1,08/10/2022
S108378,9.34,2,6.5,0,0,0,29/08/2022
S108379,8.92,1,30.7,1,0,0,2021-08-21
S108380,6.73,3,1.0,1,1,0,19/12/2021
S108381,4.85,1,12.5,0,0,0,2022/07/20 07:17:41
S108382,3.93,1,12.7,1,1,1,26/05/2022
S108383,7.21,2,1.0,0,1,0,2021-07-19
S108384,6.64,2,8.3,1,1,1,03/10/2022
S108385,7.05,1,5.8,1,0,0,03-04-2022
S108386,7.91,1,9.3,0,2,0,2023-04-30
S108387,6.81,0,10.7,1,0,0,2023-07-07
S108388,6.25,1,10.2,1,0,0,07-01-2021
S108389,6.43,0,8.7,0,1,1,08-24-2022
S108390,6.43,1,9.1,1,0,0,2021-10-20
S108391,8.08,1,1.0,0,2,0,2021-11-25
S108392,6.23,1,7.1,0,2,2,2023-01-13
S108393,4.65,0,1.0,0,0,0,2022-10-04
