student_id,age,gender,major,study_hours_per_day,social_media_hours,part_time_job,attendance_percentage,sleep_hours,extracurricular_participation,previous_gpa,semester,stress_level,screen_time,study_environment,access_to_tutoring,parental_support_level,exam_anxiety_score,learning_style,time_management_score,exam_score,subject_marks_student_id,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,career_field,career_target,career_gpa,internships,projects,leadership_positions,Previous_GPA_10
STU04713,18,Male,Biology,7.8,4.8,No,49.2,6.6,Yes,4.0,8,9.5,16.7,Library,Yes,5,10,Reading,8.6,100,UCI_0131,7,8,9,9,11,12,Biology,Marketing Specialist,3.774299541011019,1,1,0,10.0
STU04714,27,Male,Psychology,4.2,4.1,No,89.4,5.7,Yes,3.45,8,5.9,9.5,Library,Yes,5,10,Kinesthetic,8.1,95,UCI_0131,6,8,8,8,11,12,Psychology,Social Media Manager,4.030077832537677,0,1,1,8.62
STU04715,19,Other,Business,3.5,1.1,No,58.8,4.0,No,3.53,4,2.3,6.7,Dorm,No,1,5,Reading,8.0,91,UCI_0131,8,8,9,10,9,10,Business,Conductor,4.573824246352059,2,4,1,8.82
STU04716,19,Male,Biology,1.6,1.5,No,75.6,7.9,No,4.0,5,3.7,5.6,Cafe,No,6,8,Kinesthetic,5.6,100,UCI_0131,7,8,9,8,10,12,Biology,Landscape Architect,4.587930942442855,1,2,0,10.0
STU04717,26,Other,Engineering,7.4,2.8,No,86.8,7.3,Yes,4.0,6,7.2,13.2,Cafe,No,8,10,Reading,1.2,99,UCI_0131,6,8,8,8,10,11,Engineering,Forensic Psychologist,3.229242496360154,0,3,1,10.0
STU04718,25,Female,Psychology,6.0,0.5,No,61.5,8.2,No,4.0,6,1.5,9.1,Library,Yes,2,5,Kinesthetic,6.8,91,UCI_0131,7,7,9,8,10,12,Psychology,Investment Banker,4.422308332569629,1,2,0,10.0
STU04719,19,Female,Psychology,0.8,3.2,Yes,67.7,6.9,Yes,4.0,1,5.4,7.8,Cafe,No,4,7,Reading,8.1,98,UCI_0131,7,9,9,10,11,12,Psychology,Fluid Mechanics Engineer,3.839942822765151,1,1,1,10.0
STU04720,24,Female,Arts,3.6,3.9,Yes,53.5,4.5,Yes,3.51,7,6.8,12.1,Library,No,7,8,Visual,9.6,88,UCI_0131,7,7,9,10,10,12,Arts,School Counselor,3.1304151494586883,1,3,0,8.77
STU04721,27,Male,Biology,2.3,1.5,Yes,49.8,5.0,No,2.89,2,4.9,7.4,Quiet Room,Yes,5,10,Kinesthetic,7.4,72,UCI_0131,8,9,9,8,10,11,Biology,Digital Marketing Specialist,2.550485661390181,0,1,1,7.23
STU04722,19,Female,Computer Science,3.871988885039233,4.8,No,79.5,8.3,No,4.0,7,9.0,13.5,Co-Learning Group,Yes,2,10,Kinesthetic,2.2,96,UCI_0131,8,7,8,8,10,10,Computer Science,Sound Engineer,3.611750731848777,2,0,1,10.0
STU04723,17,Male,Computer Science,5.058373297,0.6,No,92.0,9.3,No,3.33,3,4.2,10.0,Dorm,Yes,5,6,Reading,8.8,79,UCI_0131,7,7,10,9,11,11,Computer Science,Physical Chemist,2.9266777847601126,2,4,0,8.32
STU04724,25,Other,Computer Science,5.519438637707624,3.0,No,96.1,6.6,Yes,4.0,8,2.3,12.9,Library,No,8,6,Visual,7.7,100,UCI_0195,8,9,10,11,10,10,Computer Science,Brand Manager,2.621704528462556,0,0,1,10.0
STU04725,21,Male,Biology,2.2,1.5,No,88.1,4.4,Yes,4.0,6,2.2,6.8,Cafe,Yes,6,9,Reading,5.2,100,UCI_0195,7,8,11,11,11,11,Biology,Credit Analyst,3.853168621850768,1,0,1,10.0
STU04726,19,Male,Computer Science,5.580701096,2.1,Yes,94.5,5.7,Yes,4.0,1,4.1,10.8,Co-Learning Group,Yes,6,10,Reading,5.2,98,UCI_0195,8,9,9,10,9,9,Computer Science,Chemical Engineer,4.130144982918273,1,3,1,10.0
STU04727,26,Female,Biology,5.2,3.3,Yes,82.1,7.7,No,4.0,2,4.3,8.6,Co-Learning Group,No,2,9,Visual,3.6,95,UCI_0195,8,10,10,11,11,11,Biology,Principal,4.415277449,1,2,0,10.0
STU04728,18,Female,Biology,4.0,4.9,Yes,98.7,4.0,No,3.97,4,4.9,13.6,Cafe,No,4,10,Auditory,9.0,97,UCI_0195,7,8,10,10,9,10,Biology,Dentist,3.147399352270246,2,4,1,9.93
STU04729,27,Male,Business,3.0,2.5,No,51.6,8.4,Yes,3.49,3,5.5,8.2,Library,Yes,3,10,Auditory,1.3,84,UCI_0195,8,8,9,12,10,10,Business,Conductor,4.609981755408819,1,4,1,8.73
STU04730,23,Male,Biology,3.9,4.8,Yes,91.7,6.4,No,3.92,7,4.7,12.8,Library,No,3,10,Auditory,3.1,98,UCI_0195,7,8,10,10,9,11,Biology,Art Therapist,3.55080291590868,2,0,1,9.8
STU04731,20,Other,Arts,3.9,1.0,No,66.9,8.9,Yes,3.3,8,5.9,9.7,Cafe,Yes,9,7,Auditory,8.7,80,UCI_0195,9,9,9,10,10,11,Arts,Lawyer,4.423516239,2,0,1,8.25
STU04732,27,Female,Engineering,2.2,1.3,Yes,55.4,5.8,No,2.58,6,2.2,5.5,Cafe,No,1,9,Auditory,4.6,60,UCI_0195,8,9,9,10,9,10,Engineering,Human Resources Specialist,4.7716486593096334,0,1,0,6.45
STU04733,20,Other,Computer Science,0.0,2.5,No,97.1,7.6,No,2.99,3,1.3,6.3,Dorm,No,2,10,Kinesthetic,4.6,73,UCI_0195,7,8,10,11,11,10,Computer Science,Pharmacist,3.585599334970814,2,1,1,7.48
STU04734,28,Female,Biology,3.4,4.1,Yes,75.9,7.9,Yes,3.57,3,3.6,8.3,Library,Yes,5,7,Auditory,8.9,95,UCI_0195,7,10,11,12,11,10,Biology,Risk Analyst,4.1731199352386605,2,2,1,8.92
STU04735,26,Other,Arts,2.9,0.8,Yes,93.9,4.8,Yes,2.73,5,4.3,7.2,Cafe,Yes,8,10,Auditory,9.4,71,UCI_0195,9,10,10,12,11,11,Arts,Social Media Manager,3.811413686449088,1,3,1,6.83
STU04736,22,Female,Psychology,6.7,3.2,No,49.4,6.1,No,3.64,4,5.6,14.5,Quiet Room,Yes,4,9,Visual,6.7,87,UCI_0195,8,9,11,12,9,9,Psychology,Doctor,4.0403756355849465,1,0,0,9.1
STU04737,22,Male,Computer Science,5.987409851285234,4.9,No,98.9,4.9,No,3.56,8,7.2,15.3,Library,Yes,1,7,Auditory,5.6,85,UCI_0195,9,8,11,10,11,11,Computer Science,Social Media Manager,4.023980418128779,0,4,1,8.9
STU04738,27,Female,Psychology,4.3,2.7,No,82.7,4.2,No,3.42,3,6.9,8.7,Library,Yes,3,5,Reading,7.0,79,UCI_0195,7,8,11,10,9,11,Psychology,Legal Analyst,4.914896375694694,2,0,0,8.55
STU04739,25,Female,Business,6.5,2.6,No,43.4,9.9,No,3.91,2,4.4,11.8,Co-Learning Group,Yes,9,10,Kinesthetic,8.3,93,UCI_0195,9,8,10,11,10,10,Business,Teacher,3.195368660654218,0,1,1,9.78
STU04740,21,Female,Business,3.6,4.5,Yes,50.8,7.6,No,2.7,5,8.8,11.0,Quiet Room,No,7,10,Auditory,1.9,76,UCI_0195,8,8,9,12,9,11,Business,Art Therapist,4.416118675158042,2,3,1,6.75
STU04741,20,Male,Psychology,2.9,3.3,Yes,47.1,6.9,No,2.65,7,4.3,8.2,Dorm,No,7,9,Reading,4.8,74,UCI_0195,7,10,10,12,11,10,Psychology,Conductor,3.184871047487883,0,2,1,6.62
STU04742,16,Other,Engineering,5.4,1.5,No,89.4,8.1,Yes,3.59,7,6.3,9.9,Dorm,Yes,1,10,Kinesthetic,6.8,96,UCI_0194,7,8,8,10,11,12,Engineering,Teacher,3.2267695431117165,0,1,1,8.97
STU04743,26,Other,Engineering,4.9,4.0,Yes,60.2,7.4,Yes,2.9,4,7.2,10.8,Co-Learning Group,No,1,8,Kinesthetic,8.8,83,UCI_0194,8,8,9,11,12,13,Engineering,School Psychologist,3.435443378454978,1,2,1,7.25
STU04744,17,Female,Biology,4.3,0.4,No,93.5,7.0,No,4.0,4,6.9,8.3,Co-Learning Group,No,8,10,Visual,5.4,100,UCI_0194,7,7,8,9,11,13,Biology,Risk Analyst,2.6640168291978057,0,1,0,10.0
STU04745,22,Male,Computer Science,6.446160608106952,3.7,Yes,42.7,5.4,No,3.26,6,4.0,14.0,Dorm,No,2,10,Kinesthetic,7.5,80,UCI_0194,6,9,8,9,12,11,Computer Science,Electrical Engineer,3.142366272628376,2,1,1,8.15
STU04746,27,Female,Engineering,4.2,4.9,Yes,48.4,5.1,Yes,3.28,4,4.1,12.7,Quiet Room,Yes,7,10,Reading,9.7,82,UCI_0194,7,8,9,10,10,12,Engineering,Construction Manager,3.267686371373522,2,4,0,8.2
STU04747,21,Other,Biology,0.5,2.2,No,58.0,7.8,Yes,3.04,7,4.1,5.2,Quiet Room,No,5,7,Reading,2.5,78,UCI_0194,8,9,7,10,12,11,Biology,Fluid Mechanics Engineer,3.5613173083902376,0,3,0,7.6
STU04748,25,Other,Business,3.4,2.1,No,68.5,5.5,Yes,3.64,8,3.8,7.5,Cafe,Yes,4,5,Visual,7.8,91,UCI_0194,6,9,8,10,11,12,Business,Dentist,3.711641743203363,2,2,0,9.1
STU04749,18,Female,Computer Science,7.018385895818699,1.7,No,60.2,7.3,Yes,4.0,1,7.5,10.6,Library,Yes,4,6,Reading,8.1,100,UCI_0194,6,9,8,10,10,11,Computer Science,Judge,4.388289850881865,0,2,0,10.0
STU04750,26,Female,Business,6.3,0.2,No,65.6,6.1,Yes,4.0,4,8.6,8.7,Cafe,No,6,6,Kinesthetic,4.1,100,UCI_0194,7,7,9,11,10,11,Business,Microbiologist,3.200687286349245,1,0,0,10.0
STU04751,24,Male,Computer Science,9.146419104,4.8,Yes,97.0,7.9,Yes,3.64,4,3.4,16.3,Library,No,10,10,Kinesthetic,2.8,92,UCI_0194,7,7,9,9,11,11,Computer Science,Teacher,2.8925329824907697,1,0,0,9.1
STU04752,22,Other,Arts,3.9,1.3,No,67.4,8.1,Yes,3.16,6,5.1,9.0,Cafe,No,1,7,Visual,1.4,75,UCI_0194,8,7,8,11,11,11,Arts,Psychologist,4.447841497230067,0,0,1,7.9
STU04753,16,Female,Engineering,3.1,0.7,Yes,40.9,5.9,Yes,4.0,8,2.6,8.4,Library,Yes,4,9,Kinesthetic,9.7,92,UCI_0194,8,9,8,9,12,11,Engineering,Animator,4.246823218462092,2,1,1,10.0
STU04754,25,Female,Psychology,3.1,2.1,Yes,60.0,7.8,No,3.03,3,1.8,6.5,Library,Yes,2,10,Visual,2.3,69,UCI_0194,8,9,7,11,12,11,Psychology,Investment Banker,3.178512414956612,1,1,0,7.57
STU04755,22,Other,Biology,3.6,4.8,No,46.0,8.6,Yes,3.66,5,7.4,11.1,Library,Yes,7,10,Visual,6.8,88,UCI_0194,7,8,8,10,12,12,Biology,Chemist,3.5330164005301614,0,1,0,9.15
STU04756,24,Female,Biology,0.6,0.5,No,75.6,8.3,Yes,3.59,2,5.6,2.5,Library,No,7,9,Auditory,6.5,87,UCI_0194,8,8,8,9,10,12,Biology,Mechanical Engineer,3.430230131735787,1,1,0,8.97
STU04757,22,Male,Business,3.6,2.9,No,65.6,8.6,No,3.12,2,4.9,8.7,Dorm,Yes,3,10,Kinesthetic,1.0,69,UCI_0194,6,9,7,9,12,11,Business,School Psychologist,2.950873855899998,2,0,0,7.8
STU04758,20,Female,Biology,4.1,3.6,Yes,96.4,5.2,Yes,3.51,1,5.9,11.3,Library,Yes,7,9,Visual,4.9,90,UCI_0194,6,7,9,11,10,12,Biology,Investment Banker,3.909622597891912,2,1,1,8.77
STU04759,28,Other,Engineering,2.1,4.6,Yes,91.8,7.1,No,2.6,2,4.3,9.0,Co-Learning Group,No,7,10,Visual,5.2,51,UCI_0194,7,9,8,10,11,11,Engineering,Education Administrator,4.719748023831608,1,4,0,6.5
STU04760,20,Female,Computer Science,5.055072110220722,4.9,No,74.6,11.3,No,3.56,8,6.8,13.3,Library,Yes,8,6,Visual,2.9,90,UCI_0212,8,8,8,12,12,12,Computer Science,Investment Banker,3.0127274945211377,2,3,1,8.9
STU04761,17,Female,Business,6.8,3.2,Yes,73.7,7.4,No,4.0,3,5.8,13.1,Co-Learning Group,No,7,5,Kinesthetic,7.0,100,UCI_0212,8,8,9,12,13,12,Business,AI Researcher,3.5977446218433813,0,2,0,10.0
STU04762,17,Male,Business,2.9,3.7,Yes,94.6,7.4,No,3.9,1,4.9,11.7,Library,Yes,2,10,Auditory,6.8,96,UCI_0212,9,7,9,11,12,12,Business,Music Therapist,3.146466915752025,1,0,0,9.75
STU04763,26,Other,Engineering,2.7,4.5,No,84.8,7.2,Yes,4.0,2,5.6,9.8,Cafe,No,5,8,Kinesthetic,3.8,100,UCI_0212,9,8,9,12,12,11,Engineering,Advertising Manager,3.377170812717666,0,3,1,10.0
STU04764,28,Other,Engineering,2.0,3.8,No,64.0,6.2,No,4.0,6,1.7,9.6,Co-Learning Group,No,3,9,Kinesthetic,2.6,100,UCI_0212,7,7,9,12,12,12,Engineering,Digital Marketing Specialist,4.937708152027163,0,3,1,10.0
STU04765,25,Female,Psychology,0.2,1.9,Yes,60.2,7.9,No,3.32,3,4.3,2.8,Cafe,No,6,8,Auditory,2.9,87,UCI_0212,8,9,8,12,12,12,Psychology,Fluid Mechanics Engineer,3.839942822765151,1,1,1,8.3
STU04766,16,Female,Computer Science,3.3378266192325303,2.9,Yes,75.0,8.0,No,4.0,6,4.5,10.5,Co-Learning Group,No,5,10,Visual,5.2,100,UCI_0212,8,7,9,12,12,12,Computer Science,Organic Chemist,4.055996189040227,2,3,0,10.0
STU04767,16,Female,Computer Science,2.218940168346726,2.3,Yes,58.8,7.4,No,4.0,2,6.2,9.9,Co-Learning Group,No,4,10,Kinesthetic,1.4,100,UCI_0212,7,8,8,13,13,12,Computer Science,Investment Banker,4.615389871943564,1,2,1,10.0
STU04768,19,Male,Computer Science,3.829271983105734,2.5,No,90.4,6.1,Yes,4.0,5,4.5,8.1,Co-Learning Group,Yes,6,10,Reading,4.4,92,UCI_0212,8,8,8,13,12,13,Computer Science,Graphic Designer,4.338350168,2,2,1,10.0
STU04769,27,Other,Biology,6.3,2.5,No,56.2,4.8,Yes,3.29,1,5.5,14.2,Library,Yes,3,8,Visual,3.0,74,UCI_0212,8,8,9,12,11,11,Biology,Organic Chemist,3.290976930282275,1,4,0,8.22
STU04770,16,Female,Engineering,3.1,4.9,No,88.6,8.6,No,4.0,7,5.0,10.9,Cafe,Yes,5,7,Kinesthetic,5.5,100,UCI_0212,8,8,8,13,11,11,Engineering,Nurse,2.7537382498680056,1,3,1,10.0
STU04771,26,Female,Computer Science,5.453426548721708,4.2,Yes,66.1,9.3,No,3.69,5,5.7,14.8,Dorm,Yes,9,6,Reading,8.7,92,UCI_0212,8,7,8,11,13,13,Computer Science,Physician Assistant,4.7113369635715685,2,2,0,9.22
STU04772,25,Male,Engineering,6.4,1.0,Yes,59.8,8.4,No,4.0,7,6.0,11.7,Co-Learning Group,No,1,8,Visual,8.0,100,UCI_0212,7,7,9,12,13,12,Engineering,Musician,4.265708651,2,1,0,10.0
STU04773,22,Other,Engineering,3.8,3.5,No,65.9,8.0,Yes,4.0,6,4.0,8.2,Co-Learning Group,No,3,6,Visual,8.7,100,UCI_0212,8,8,8,13,13,13,Engineering,Mechanical Engineer,3.366024482311816,2,2,0,10.0
STU04774,26,Male,Computer Science,7.117608666000084,3.4,Yes,87.9,6.5,No,4.0,4,6.3,13.5,Library,No,6,7,Visual,4.8,94,UCI_0212,9,7,8,13,12,12,Computer Science,Investment Banker,3.9348414103394274,0,1,1,10.0
STU04775,21,Other,Computer Science,5.871348315535609,1.7,No,95.4,5.6,Yes,3.28,5,1.7,10.8,Dorm,Yes,2,10,Kinesthetic,4.7,83,UCI_0212,7,7,9,11,12,12,Computer Science,Financial Analyst,4.128289413233196,1,3,1,8.2
STU04776,18,Other,Business,4.7,2.9,No,74.0,7.3,Yes,4.0,3,3.1,10.3,Co-Learning Group,No,7,10,Kinesthetic,4.8,97,UCI_0212,9,9,8,11,12,13,Business,Architectural Technologist,3.2710197104495395,2,1,1,10.0
STU04777,17,Other,Business,4.8,4.2,No,80.5,5.8,Yes,3.21,3,2.9,13.6,Quiet Room,Yes,6,10,Kinesthetic,6.0,81,UCI_0212,8,8,9,12,12,12,Business,Zoologist,4.935798893080337,2,3,1,8.03
STU04778,18,Female,Biology,3.3,0.4,Yes,84.7,4.5,No,4.0,8,6.8,5.5,Library,Yes,1,5,Reading,7.5,100,UCI_0360,11,10,10,10,10,10,Biology,Entrepreneur,2.505106671379928,0,3,0,10.0
STU04779,24,Male,Biology,5.9,4.0,No,60.2,7.0,No,3.63,8,1.5,11.5,Co-Learning Group,Yes,1,7,Auditory,2.8,96,UCI_0360,12,10,9,10,11,11,Biology,Landscape Architect,3.034652481,2,1,0,9.07
STU04780,25,Male,Engineering,6.1,1.7,Yes,98.3,5.7,Yes,3.54,1,5.2,11.8,Dorm,No,10,10,Reading,4.3,86,UCI_0360,12,11,11,10,10,10,Engineering,Animator,4.246823218462092,2,1,1,8.85
STU04781,17,Female,Engineering,4.4,2.3,Yes,81.7,6.5,Yes,3.37,2,8.0,10.4,Library,No,1,10,Visual,9.7,83,UCI_0360,12,10,9,9,9,10,Engineering,Animator,2.8230654884352093,2,0,1,8.43
STU04782,22,Other,Psychology,5.0,3.0,Yes,50.2,4.0,No,3.92,3,7.3,9.5,Quiet Room,Yes,7,10,Reading,7.6,92,UCI_0360,12,11,11,11,9,11,Psychology,Analytical Chemist,2.9151266406169976,0,2,0,9.8
STU04783,16,Male,Engineering,0.3,4.6,Yes,65.3,8.7,Yes,2.3,6,7.9,8.9,Cafe,No,1,10,Visual,5.4,60,UCI_0072,10,10,10,11,9,10,Engineering,Software Developer,4.501043198903908,1,4,1,5.75
STU04784,21,Female,Arts,4.8,1.7,Yes,77.1,6.5,Yes,3.55,2,3.7,9.6,Co-Learning Group,Yes,5,9,Reading,7.8,87,UCI_0360,12,10,9,11,9,11,Arts,Astronomer,3.549428788417192,1,0,1,8.88
STU04785,24,Female,Computer Science,1.8208002808483623,2.2,Yes,74.0,7.8,No,3.66,3,2.8,5.5,Co-Learning Group,No,7,6,Reading,3.7,93,UCI_0360,12,11,10,11,11,11,Computer Science,Industrial-Organizational Psychologist,3.5551670909357425,0,3,0,9.15
STU04786,16,Male,Business,5.5,4.1,No,57.4,4.0,Yes,3.18,6,1.2,12.6,Cafe,Yes,4,10,Visual,8.8,78,UCI_0360,11,10,11,9,9,10,Business,Risk Analyst,4.977042216,1,0,0,7.95
STU04787,18,Male,Engineering,3.9,3.5,No,57.6,8.6,No,3.53,8,4.0,10.8,Co-Learning Group,Yes,4,10,Reading,5.1,84,UCI_0360,11,11,11,9,9,11,Engineering,Curriculum Developer,4.034449406494459,2,3,1,8.82
STU04788,21,Female,Psychology,0.0,4.7,No,88.3,6.9,No,3.31,4,4.5,9.9,Cafe,No,1,10,Reading,8.8,84,UCI_0360,11,9,10,11,10,10,Psychology,Musician,3.633936492963229,2,0,1,8.28
STU04789,28,Other,Engineering,5.0,1.3,Yes,45.8,8.2,No,4.0,8,1.6,10.5,Quiet Room,No,3,7,Reading,7.9,99,UCI_0360,11,11,10,11,11,10,Engineering,Art Director,2.9372905386593744,1,0,1,10.0
STU04790,18,Female,Engineering,5.4,2.2,Yes,67.4,7.9,Yes,3.59,3,1.8,11.3,Cafe,Yes,9,10,Kinesthetic,4.2,92,UCI_0360,11,11,9,9,9,11,Engineering,Marketing Manager,3.902235673838013,0,4,1,8.97
STU04791,19,Other,Biology,4.0,1.9,Yes,74.5,5.9,No,4.0,5,6.7,8.9,Quiet Room,No,8,6,Kinesthetic,8.9,100,UCI_0360,12,11,9,9,9,9,Biology,Education Administrator,3.676602316093753,0,3,0,10.0
STU04792,27,Male,Business,6.0,0.1,No,43.7,8.2,Yes,3.24,2,3.1,9.5,Library,Yes,6,10,Auditory,4.1,69,UCI_0360,10,10,11,9,11,11,Business,Actuary,4.069587281552151,1,0,1,8.1
STU04793,25,Female,Psychology,3.3,3.7,Yes,55.4,4.1,No,4.0,4,3.9,8.9,Cafe,Yes,4,10,Visual,4.4,100,UCI_0360,10,9,10,11,11,11,Psychology,Interior Designer,3.765663576030154,0,3,0,10.0
STU04794,28,Other,Computer Science,8.163711107238953,1.7,Yes,58.2,7.2,No,3.67,5,3.5,11.1,Quiet Room,Yes,2,10,Visual,8.6,88,UCI_0360,10,11,11,10,9,9,Computer Science,Conductor,3.0838481303121705,0,3,1,9.18
STU04795,20,Male,Engineering,4.3,1.6,No,48.6,5.7,No,3.69,5,1.0,7.7,Library,Yes,9,10,Kinesthetic,8.2,100,UCI_0360,10,11,9,11,9,11,Engineering,Web Developer,4.805282155,0,4,1,9.22
STU04796,21,Other,Engineering,2.3,1.2,No,55.8,5.5,No,4.0,8,3.2,6.9,Quiet Room,Yes,1,7,Kinesthetic,4.6,100,UCI_0360,12,10,10,9,9,11,Engineering,Acoustics Specialist,2.756981957208264,0,1,0,10.0
STU04797,23,Male,Business,7.5,0.8,Yes,66.7,8.1,Yes,4.0,4,5.5,12.5,Co-Learning Group,No,3,10,Auditory,6.6,100,UCI_0254,7,10,10,9,11,10,Business,Acoustics Specialist,3.1643988481210528,2,3,1,10.0
STU04798,17,Female,Business,0.0,4.6,No,55.7,8.0,Yes,4.0,6,5.3,8.8,Quiet Room,Yes,2,5,Visual,8.3,97,UCI_0254,8,11,10,8,10,11,Business,Clinical Psychologist,2.997351467401187,1,0,0,10.0
STU04799,19,Male,Arts,2.1,1.4,No,55.2,8.0,No,4.0,1,8.0,7.1,Library,No,4,6,Kinesthetic,3.6,98,UCI_0254,6,9,9,9,12,10,Arts,Animator,4.771253320119147,0,1,1,10.0
STU04800,26,Other,Arts,4.4,2.9,Yes,91.6,6.8,Yes,3.54,5,9.0,10.7,Dorm,No,1,10,Reading,5.7,83,UCI_0254,8,10,11,8,11,9,Arts,Counselor,3.326037086508028,1,2,0,8.85
STU04801,27,Female,Engineering,5.6,0.2,No,94.5,9.7,Yes,4.0,8,2.8,7.4,Library,Yes,8,10,Reading,3.9,100,UCI_0254,8,10,9,8,11,10,Engineering,Accountant,4.881622636171698,2,3,1,10.0
STU04802,20,Other,Psychology,1.9,3.9,No,70.4,5.5,Yes,3.75,3,5.9,10.6,Quiet Room,Yes,2,8,Reading,9.4,94,UCI_0254,6,10,11,10,10,11,Psychology,Physicist,3.879278162209014,1,4,1,9.38
STU04803,26,Other,Engineering,5.4,2.6,Yes,51.4,5.3,Yes,4.0,6,4.1,11.6,Dorm,Yes,9,10,Auditory,3.9,100,UCI_0254,8,9,9,8,12,11,Engineering,Nurse,2.7537382498680056,1,3,1,10.0
STU04804,17,Male,Psychology,5.6,3.6,Yes,81.9,5.8,Yes,4.0,3,1.0,13.4,Cafe,Yes,3,10,Reading,5.7,99,UCI_0254,7,11,10,10,12,11,Psychology,Social Media Manager,4.662845483,0,4,0,10.0
STU04805,17,Other,Arts,5.4,3.2,No,77.9,8.3,No,3.26,5,6.1,11.0,Cafe,No,10,10,Reading,5.5,77,UCI_0254,7,10,9,10,10,10,Arts,Game Developer,3.421604509245557,1,4,1,8.15
STU04806,20,Male,Business,2.9,2.0,No,64.2,5.0,Yes,4.0,2,7.3,7.7,Cafe,No,6,7,Visual,9.6,100,UCI_0254,7,11,11,10,12,11,Business,Financial Analyst,4.4267812001498505,2,3,0,10.0
STU04807,28,Other,Engineering,2.2,3.9,No,64.9,6.2,No,3.98,5,4.1,8.0,Library,Yes,5,10,Visual,8.7,100,UCI_0254,7,10,11,9,11,9,Engineering,Web Developer,4.805282155,0,4,1,9.95
STU04808,24,Male,Psychology,4.9,2.2,Yes,76.2,6.1,Yes,4.0,6,4.6,10.6,Quiet Room,No,8,5,Kinesthetic,5.2,100,UCI_0254,7,10,9,10,12,11,Psychology,Analytical Chemist,2.9169910236137766,0,2,1,10.0
STU04809,23,Other,Engineering,1.7,2.4,No,63.1,6.0,No,4.0,2,4.5,7.0,Quiet Room,Yes,1,10,Reading,8.3,91,UCI_0254,6,9,9,10,12,10,Engineering,Art Therapist,3.058168834577157,2,0,0,10.0
STU04810,26,Other,Arts,5.1,0.2,Yes,68.4,6.5,Yes,3.47,4,6.5,8.9,Cafe,Yes,2,9,Auditory,3.8,86,UCI_0254,6,10,11,9,10,10,Arts,Quantum Physicist,3.7651617384694336,1,3,1,8.68
STU04811,22,Male,Psychology,2.3,3.5,Yes,66.5,5.2,Yes,2.82,8,6.3,9.2,Library,Yes,10,10,Auditory,7.4,77,UCI_0254,8,11,10,10,10,11,Psychology,Organic Chemist,3.773601506210994,2,3,0,7.05
STU04812,28,Male,Psychology,6.2,2.8,No,52.2,8.6,Yes,2.92,3,5.7,12.5,Quiet Room,No,2,10,Visual,5.7,70,UCI_0254,6,10,10,10,10,9,Psychology,Interior Designer,4.195699964,1,4,0,7.3
STU04813,26,Other,Business,1.6,5.0,Yes,65.3,5.1,No,4.0,1,4.5,7.5,Quiet Room,Yes,8,10,Kinesthetic,6.8,97,UCI_0254,8,10,11,9,11,11,Business,Art Director,3.717840821273768,2,1,1,10.0
STU04814,16,Other,Computer Science,6.4451655693771,4.9,No,65.0,5.5,Yes,4.0,3,6.2,12.3,Cafe,Yes,9,8,Kinesthetic,7.3,98,UCI_0254,8,11,11,8,10,11,Computer Science,Biotechnologist,3.545681783297157,1,2,1,10.0
STU04815,17,Male,Arts,2.0,4.8,Yes,93.1,9.3,No,3.21,1,7.5,10.2,Co-Learning Group,Yes,2,6,Kinesthetic,5.7,77,UCI_0256,8,8,7,14,13,13,Arts,Chemical Engineer,3.6330438980664974,2,0,0,8.03
STU04816,18,Other,Psychology,5.7,3.5,No,96.4,8.3,Yes,4.0,6,6.1,11.2,Library,No,5,5,Visual,6.9,100,UCI_0256,9,10,8,15,14,13,Psychology,Quantum Physicist,3.941257608796531,1,3,1,10.0
STU04817,17,Other,Business,2.1,4.2,No,88.2,6.0,Yes,4.0,1,6.8,9.0,Dorm,Yes,3,9,Reading,5.6,100,UCI_0256,9,9,9,13,14,12,Business,Judge,2.645028261023705,2,3,0,10.0
STU04818,24,Female,Engineering,6.2,3.6,Yes,70.9,7.4,Yes,4.0,3,6.9,14.8,Co-Learning Group,No,7,6,Visual,2.5,97,UCI_0256,9,8,8,15,13,12,Engineering,Biologist,3.667040285773336,2,1,1,10.0
STU04819,17,Other,Engineering,1.7,3.0,No,85.2,6.5,Yes,2.57,5,4.6,8.8,Dorm,Yes,8,10,Visual,9.5,61,UCI_0256,8,10,8,15,13,13,Engineering,Biotechnologist,3.989469039378359,0,4,0,6.42
STU04820,21,Female,Psychology,3.4,1.0,Yes,87.9,5.9,Yes,2.97,2,6.1,8.7,Co-Learning Group,Yes,6,10,Auditory,1.7,82,UCI_0256,7,9,7,13,14,12,Psychology,Quantum Physicist,3.6492556802427982,0,2,1,7.43
STU04821,17,Male,Business,1.0,2.4,No,72.0,7.1,No,3.97,7,7.6,5.8,Co-Learning Group,Yes,8,9,Kinesthetic,5.1,100,UCI_0256,7,9,8,13,14,12,Business,Art Director,2.852179223684222,0,3,0,9.93
STU04822,17,Other,Biology,0.0,0.7,No,52.9,4.5,No,3.54,4,4.9,2.2,Dorm,No,10,10,Visual,1.5,95,UCI_0256,8,8,9,13,13,13,Biology,Biotechnologist,3.2861426408080137,1,1,1,8.85
STU04823,18,Other,Biology,5.4,3.6,No,75.6,6.8,Yes,4.0,3,6.2,10.3,Library,Yes,2,10,Reading,8.1,100,UCI_0256,8,9,8,14,12,12,Biology,Principal,3.906227519871636,0,0,0,10.0
