student_id,source,assessment_term,subject,marks,max_marks,attendance_pct,grade_or_status
STU01452,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.61,10.0,88.5,Passed
STU01453,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.27,10.0,78.7,Passed
STU01454,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.37,10.0,76.5,Passed
STU01455,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.34,10.0,55.2,Passed
STU01456,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.55,10.0,92.4,Passed
STU01457,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.27,10.0,71.0,Passed
STU01458,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.5,10.0,75.3,Passed
STU01459,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.06,10.0,87.6,Passed
STU01460,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.97,10.0,87.8,Passed
STU01461,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.31,10.0,70.0,Passed
STU01462,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.62,10.0,68.5,Passed
STU01463,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.4,10.0,76.4,Passed
STU01464,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.37,10.0,62.2,Passed
STU01465,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,9.31,10.0,74.9,Passed
STU01466,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.77,10.0,70.9,Passed
STU01467,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.02,10.0,79.2,Passed
STU01468,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.68,10.0,68.2,Passed
STU01469,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.85,10.0,75.7,Passed
STU01470,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.31,10.0,67.6,Passed
STU01471,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.62,10.0,67.5,Passed
STU01472,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.85,10.0,84.4,Passed
STU01473,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.86,10.0,79.4,Passed
STU01474,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.04,10.0,71.7,Passed
STU01475,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,9.5,10.0,69.0,Passed
STU01476,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.54,10.0,81.4,Passed
STU01477,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.54,10.0,78.5,Passed
STU01478,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.74,10.0,91.4,Passed
STU01479,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.54,10.0,87.9,Passed
STU01480,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.0,10.0,69.2,Passed
STU01481,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.98,10.0,92.6,Passed
STU01482,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.36,10.0,74.4,Passed
STU01483,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.64,10.0,64.9,Passed
STU01484,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.44,10.0,84.7,Passed
STU01485,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.19,10.0,72.9,Passed
STU01486,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.7,10.0,100.0,Passed
STU01487,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.84,10.0,87.7,Passed
STU01488,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.29,10.0,75.0,Passed
STU01489,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.3,10.0,69.8,Passed
STU01490,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.75,10.0,73.5,Passed
STU01491,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.24,10.0,99.9,Passed
STU01492,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.43,10.0,77.2,Passed
STU01493,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.09,10.0,88.7,Passed
STU01494,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.85,10.0,70.4,Passed
STU01495,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.8,10.0,70.8,Passed
STU01496,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.27,10.0,63.0,Passed
STU01497,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.89,10.0,71.6,Passed
STU01498,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.48,10.0,74.6,Passed
STU01499,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.68,10.0,69.6,Passed
STU01500,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.52,10.0,57.8,Passed
STU01501,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.63,10.0,85.3,Passed
STU01502,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.06,10.0,66.7,Passed
STU01503,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.03,10.0,94.7,Passed
STU01504,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.7,10.0,73.8,Passed
STU01505,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.49,10.0,84.4,Passed
STU01506,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.17,10.0,73.4,Passed
STU01507,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.93,10.0,73.6,Passed
STU01508,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.46,10.0,73.3,Passed
STU01509,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.12,10.0,77.9,Passed
STU01510,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.31,10.0,69.4,Passed
STU01511,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.85,10.0,94.4,Passed
STU01512,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.72,10.0,75.8,Passed
STU01513,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.68,10.0,84.6,Passed
STU01514,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.51,10.0,82.0,Passed
STU01515,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.32,10.0,85.6,Passed
STU01516,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.93,10.0,66.9,Passed
STU01517,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.0,10.0,85.6,Passed
STU01518,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.5,10.0,66.2,Passed
STU01519,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.16,10.0,77.6,Passed
STU01520,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.78,10.0,80.9,Passed
STU01521,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.08,10.0,76.5,Passed
STU01522,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.17,10.0,88.4,Passed
STU01523,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.35,10.0,87.1,Passed
STU01524,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.6,10.0,59.1,Passed
STU01525,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,9.1,10.0,88.1,Passed
STU01526,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.55,10.0,88.5,Passed
STU01527,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.81,10.0,88.1,Passed
STU01528,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.2,10.0,57.0,Passed
STU01529,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.92,10.0,66.6,Passed
STU01530,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.76,10.0,78.5,Passed
STU01531,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.37,10.0,56.1,Passed
STU01532,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.39,10.0,80.4,Passed
STU01533,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,9.17,10.0,80.9,Passed
STU01534,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.34,10.0,91.0,Passed
STU01535,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.33,10.0,63.3,Passed
STU01536,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.98,10.0,68.9,Passed
STU01537,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.24,10.0,84.1,Passed
STU01538,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.38,10.0,66.0,Passed
STU01539,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.9,10.0,77.8,Passed
STU01540,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.57,10.0,70.8,Passed
STU01541,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,9.44,10.0,66.3,Passed
STU01542,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.58,10.0,71.4,Passed
STU01543,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.79,10.0,63.4,Passed
STU01544,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.24,10.0,56.5,Passed
STU01545,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.4,10.0,91.0,Passed
STU01546,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.32,10.0,74.7,Passed
STU01547,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.63,10.0,86.3,Passed
STU01548,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.5,10.0,83.0,Passed
STU01549,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.19,10.0,93.7,Passed
STU01550,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.42,10.0,81.8,Passed
STU01551,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.58,10.0,77.7,Passed
STU01552,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.91,10.0,82.2,Passed
STU01553,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.41,10.0,73.2,Passed
STU01554,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.69,10.0,76.6,Passed
STU01555,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.88,10.0,51.2,Passed
STU01556,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.15,10.0,66.8,Passed
STU01557,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.97,10.0,85.3,Passed
STU01558,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.52,10.0,91.2,Passed
STU01559,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.25,10.0,70.6,Passed
STU01560,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.48,10.0,69.6,Passed
STU01561,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.37,10.0,62.2,Passed
STU01562,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.78,10.0,76.2,Passed
STU01563,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.82,10.0,74.1,Passed
STU01564,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.96,10.0,72.5,Passed
STU01565,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.08,10.0,76.3,Passed
STU01566,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.02,10.0,80.5,Passed
STU01567,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.0,10.0,63.8,Passed
STU01568,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.35,10.0,68.9,Passed
STU01569,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.82,10.0,63.1,Passed
STU01570,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.67,10.0,77.1,Passed
STU01571,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.97,10.0,74.1,Passed
STU01572,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.2,10.0,63.1,Passed
STU01573,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.41,10.0,87.5,Passed
STU01574,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.56,10.0,98.2,Passed
STU01575,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.1,10.0,100.0,Passed
STU01576,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.85,10.0,60.4,Passed
STU01577,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.35,10.0,90.4,Passed
STU01578,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.63,10.0,84.4,Passed
STU01579,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.77,10.0,74.5,Passed
STU01580,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.57,10.0,84.4,Passed
STU01581,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.96,10.0,70.2,Passed
STU01582,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.63,10.0,71.6,Passed
STU01583,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.69,10.0,76.2,Passed
STU01584,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.3,10.0,83.6,Passed
STU01585,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.83,10.0,86.2,Passed
STU01586,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.83,10.0,76.1,Passed
STU01587,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.92,10.0,93.0,Passed
STU01588,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.33,10.0,70.4,Passed
STU01589,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.86,10.0,54.5,Passed
STU01590,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.21,10.0,74.3,Passed
STU01591,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.84,10.0,75.8,Passed
STU01592,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,9.83,10.0,93.8,Passed
STU01593,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.11,10.0,81.6,Passed
STU01594,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.14,10.0,88.7,Passed
STU01595,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.71,10.0,69.4,Passed
STU01596,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.14,10.0,75.3,Passed
STU01597,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,9.53,10.0,74.8,Passed
STU01598,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.66,10.0,70.9,Passed
STU01599,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.68,10.0,77.0,Passed
STU01600,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.66,10.0,74.3,Passed
STU01601,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.35,10.0,74.0,Passed
STU01602,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.84,10.0,75.0,Passed
STU01603,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.86,10.0,80.7,Passed
STU01604,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.7,10.0,71.3,Passed
STU01605,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.82,10.0,66.0,Passed
STU01606,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.8,10.0,87.4,Passed
STU01607,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.6,10.0,83.6,Passed
STU01608,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.29,10.0,80.5,Passed
STU01609,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.95,10.0,79.8,Passed
STU01610,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.52,10.0,73.5,Passed
STU01611,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.8,10.0,81.3,Passed
STU01612,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.8,10.0,85.7,Passed
STU01613,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.52,10.0,60.6,Passed
STU01614,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.73,10.0,71.6,Passed
STU01615,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.93,10.0,87.1,Passed
STU01616,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.88,10.0,61.4,Passed
STU01617,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.97,10.0,94.7,Passed
STU01618,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.87,10.0,70.6,Passed
STU01619,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.48,10.0,89.2,Passed
STU01620,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.86,10.0,88.0,Passed
STU01621,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.41,10.0,71.2,Passed
STU01622,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.09,10.0,71.3,Passed
STU01623,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.49,10.0,68.7,Passed
STU01624,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.52,10.0,99.2,Passed
STU01625,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.24,10.0,65.8,Passed
STU01626,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.86,10.0,75.2,Passed
STU01627,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.74,10.0,93.7,Passed
STU01628,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.61,10.0,76.9,Passed
STU01629,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.14,10.0,73.7,Passed
STU01630,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.53,10.0,95.1,Passed
STU01631,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.81,10.0,53.5,Passed
STU01632,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.8,10.0,67.2,Passed
STU01633,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.98,10.0,87.4,Passed
STU01634,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.49,10.0,57.8,Passed
STU01635,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.99,10.0,84.8,Passed
STU01636,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,10.0,10.0,86.4,Passed
STU01637,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.94,10.0,59.7,Passed
STU01638,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.55,10.0,68.3,Passed
STU01639,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.12,10.0,79.4,Passed
STU01640,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.78,10.0,90.1,Passed
STU01641,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.57,10.0,73.8,Passed
STU01642,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.72,10.0,78.2,Passed
STU01643,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.25,10.0,77.3,Passed
STU01644,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.36,10.0,88.5,Passed
STU01645,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.97,10.0,68.3,Passed
STU01646,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.4,10.0,83.8,Passed
STU01647,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.99,10.0,73.2,Passed
STU01648,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.89,10.0,83.0,Passed
STU01649,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.11,10.0,99.2,Passed
STU01650,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.74,10.0,76.1,Passed
STU01651,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.18,10.0,63.8,Passed
STU01652,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.9,10.0,78.5,Passed
STU01653,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.8,10.0,59.5,Passed
STU01654,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.26,10.0,78.5,Passed
STU01655,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.81,10.0,81.6,Passed
STU01656,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.22,10.0,63.8,Passed
STU01657,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.31,10.0,71.3,Passed
STU01658,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.42,10.0,47.8,Passed
STU01659,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.37,10.0,89.6,Passed
STU01660,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.93,10.0,89.8,Passed
STU01661,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.49,10.0,80.8,Passed
STU01662,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.62,10.0,60.8,Passed
STU01663,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.59,10.0,78.5,Passed
STU01664,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.9,10.0,82.3,Passed
STU01665,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.17,10.0,78.7,Passed
STU01666,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.69,10.0,65.9,Passed
STU01667,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.98,10.0,87.8,Passed
STU01668,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.7,10.0,73.1,Passed
STU01669,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.6,10.0,72.4,Passed
STU01670,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.79,10.0,58.6,Passed
STU01671,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.41,10.0,67.6,Passed
STU01672,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.99,10.0,85.2,Passed
STU01673,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.2,10.0,86.6,Passed
STU01674,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.27,10.0,89.6,Passed
STU01675,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.56,10.0,73.4,Passed
STU01676,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.55,10.0,94.1,Passed
STU01677,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.78,10.0,89.9,Passed
STU01678,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.29,10.0,80.8,Passed
STU01679,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.19,10.0,84.6,Passed
STU01680,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.6,10.0,59.8,Passed
STU01681,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.57,10.0,80.8,Passed
STU01682,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.05,10.0,73.4,Passed
STU01683,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.5,10.0,65.1,Passed
STU01684,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.86,10.0,83.4,Passed
STU01685,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.85,10.0,56.2,Passed
STU01686,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.4,10.0,73.0,Passed
STU01687,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.18,10.0,83.9,Passed
STU01688,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.66,10.0,66.8,Passed
STU01689,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.85,10.0,67.0,Passed
STU01690,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.23,10.0,83.3,Passed
STU01691,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.38,10.0,98.9,Passed
STU01692,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.85,10.0,87.4,Passed
STU01693,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.33,10.0,81.3,Passed
STU01694,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.25,10.0,77.2,Passed
STU01695,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.4,10.0,63.9,Passed
STU01696,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.43,10.0,76.2,Passed
STU01697,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.92,10.0,80.1,Passed
STU01698,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.88,10.0,53.2,Passed
STU01699,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.63,10.0,74.8,Passed
STU01700,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.52,10.0,64.4,Passed
STU01701,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.56,10.0,70.1,Passed
STU01702,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,5.76,10.0,75.4,Passed
STU01703,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.91,10.0,70.3,Passed
STU01704,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.6,10.0,63.5,Passed
STU01705,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.44,10.0,90.3,Passed
STU01706,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.43,10.0,79.5,Passed
STU01707,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.52,10.0,87.6,Passed
STU01708,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,6.78,10.0,82.5,Passed
STU01709,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.09,10.0,80.5,Passed
STU01710,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.61,10.0,68.3,Passed
STU01711,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.33,10.0,81.6,Passed
STU01712,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,8.73,10.0,73.3,Passed
STU01713,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.03,10.0,68.8,Passed
STU01714,Master Anchor (Shambhuraje),Cumulative Degree,Degree CGPA,7.69,10.0,74.4,Passed
