student_id,gender,age,stream_branch,degree,college_tier,city_tier,state,family_income_lpa
STU20780,Male,22,AI & DS,BE,2,2,Telangana,10.7
STU20781,Male,24,Electronics,BTech,2,2,Gujarat,10.9
STU20782,Male,20,AI & DS,MCA,1,2,Tamil Nadu,2.47
STU20783,Male,20,Civil,BTech,3,3,Tamil Nadu,4.13
STU20784,Male,21,AI & DS,BE,3,2,Telangana,3.65
STU20785,Male,20,AI & DS,BE,3,2,Gujarat,16.03
STU20786,Male,20,Civil,MCA,3,1,West Bengal,9.44
STU20787,Male,21,Information Technology,BTech,3,1,Gujarat,7.43
STU20788,Male,21,Civil,BTech,2,2,Gujarat,13.54
STU20789,Male,25,Computer Science,BE,3,3,Delhi,8.22
STU20790,Other,20,Information Technology,MCA,3,1,Maharashtra,6.39
STU20791,Male,21,Electronics,BE,2,2,Gujarat,6.44
STU20792,Male,21,Civil,MCA,3,1,Delhi,8.23
STU20793,Male,22,Information Technology,BE,3,3,Maharashtra,4.26
STU20794,Female,20,Computer Science,BTech,3,3,Karnataka,14.1
STU20795,Male,22,Information Technology,BE,2,2,West Bengal,3.48
STU20796,Male,23,AI & DS,BTech,2,3,West Bengal,6.27
STU20797,Female,24,Civil,BTech,1,2,Gujarat,11.88
STU20798,Male,25,Electronics,BE,2,1,Telangana,9.53
STU20799,Male,25,Computer Science,MCA,2,2,Gujarat,1.0
STU20800,Female,23,Electronics,BE,2,2,West Bengal,7.64
STU20801,Male,21,Civil,MCA,3,3,Maharashtra,1.0
STU20802,Male,25,Information Technology,BTech,2,2,Delhi,11.78
STU20803,Female,22,Mechanical,BTech,3,2,Delhi,9.58
STU20804,Male,21,Civil,MCA,2,3,Delhi,1.0
STU20805,Male,24,Information Technology,BE,2,2,Delhi,6.13
STU20806,Male,20,Information Technology,BTech,1,3,Delhi,12.82
STU20807,Male,20,Electronics,MCA,3,3,Maharashtra,6.5
STU20808,Male,24,Electronics,MCA,3,2,Karnataka,10.19
STU20809,Male,24,AI & DS,MCA,3,1,Maharashtra,14.45
STU20810,Male,22,Electronics,MCA,3,1,Uttar Pradesh,1.0
STU20811,Female,24,Information Technology,BE,3,2,West Bengal,2.5
STU20812,Male,20,Computer Science,BE,1,2,Tamil Nadu,10.01
STU20813,Male,24,Information Technology,MCA,3,1,Maharashtra,10.13
STU20814,Male,25,AI & DS,BTech,3,2,West Bengal,1.0
STU20815,Male,22,Civil,BTech,2,2,Telangana,7.6
STU20816,Male,22,Mechanical,BTech,2,2,Uttar Pradesh,3.48
STU20817,Male,23,Civil,BTech,2,3,Telangana,10.4
STU20818,Male,21,Mechanical,BTech,2,2,Karnataka,6.14
STU20819,Other,23,Electronics,BTech,2,2,Telangana,4.33
STU20820,Male,23,AI & DS,BTech,3,2,Delhi,13.57
STU20821,Male,21,Civil,BTech,3,3,Tamil Nadu,8.54
STU20822,Female,25,Computer Science,BTech,2,2,West Bengal,10.83
STU20823,Female,22,Electronics,MCA,1,3,Telangana,6.68
STU20824,Male,23,Civil,MCA,2,3,Delhi,1.39
STU20825,Male,21,Mechanical,BE,1,3,Gujarat,12.81
STU20826,Male,22,Civil,BE,1,1,Delhi,11.49
STU20827,Female,23,Civil,MCA,3,3,Telangana,8.04
STU20828,Female,23,AI & DS,MCA,1,1,West Bengal,1.0
STU20829,Male,22,Information Technology,BTech,3,1,Gujarat,8.21
STU20830,Male,20,Information Technology,BTech,1,3,Tamil Nadu,12.17
STU20831,Female,22,AI & DS,MCA,1,3,Maharashtra,1.01
STU20832,Female,20,Information Technology,BE,3,3,West Bengal,2.69
STU20833,Female,23,Mechanical,MCA,3,2,Karnataka,10.07
STU20834,Female,25,Information Technology,BE,3,1,Maharashtra,15.87
STU20835,Female,20,Civil,BE,2,2,Telangana,1.0
STU20836,Male,24,AI & DS,BE,3,3,Telangana,2.68
STU20837,Female,21,Computer Science,BE,1,3,Uttar Pradesh,7.97
STU20838,Male,23,AI & DS,BE,3,1,West Bengal,16.66
STU20839,Male,20,Electronics,BE,3,2,Delhi,18.24
STU20840,Female,21,AI & DS,BTech,3,1,West Bengal,1.78
STU20841,Male,22,Information Technology,BE,1,1,Gujarat,9.52
STU20842,Female,22,Electronics,BE,3,2,Gujarat,11.42
STU20843,Male,24,Electronics,BTech,3,2,Maharashtra,1.2
STU20844,Female,24,Computer Science,BTech,2,2,Uttar Pradesh,5.76
STU20845,Male,25,Civil,MCA,1,2,Maharashtra,8.36
STU20846,Male,21,Electronics,BE,3,3,Maharashtra,6.82
STU20847,Male,21,Information Technology,BE,3,2,West Bengal,11.26
STU20848,Female,25,AI & DS,BTech,3,3,Gujarat,1.0
STU20849,Male,21,Mechanical,BTech,3,2,Uttar Pradesh,4.94
STU20850,Male,22,AI & DS,BE,3,1,Karnataka,1.0
STU20851,Female,25,Information Technology,MCA,3,1,Uttar Pradesh,12.06
STU20852,Female,23,Mechanical,MCA,3,2,West Bengal,6.36
STU20853,Male,22,Electronics,BTech,3,2,Delhi,8.43
STU20854,Male,25,Computer Science,BE,3,3,West Bengal,4.35
STU20855,Male,23,AI & DS,BTech,3,3,Delhi,7.27
STU20856,Female,24,Civil,BTech,2,1,Delhi,4.55
STU20857,Male,21,Civil,BTech,2,1,Uttar Pradesh,5.72
STU20858,Other,24,Mechanical,BE,1,2,Tamil Nadu,14.4
STU20859,Female,23,Electronics,MCA,3,1,Karnataka,3.94
STU20860,Female,21,Information Technology,BE,3,3,Tamil Nadu,14.36
STU20861,Male,21,Mechanical,BE,3,2,Telangana,3.68
STU20862,Male,21,Mechanical,MCA,3,2,Uttar Pradesh,11.48
STU20863,Female,24,Electronics,BE,2,1,Tamil Nadu,4.81
STU20864,Male,25,Computer Science,BE,2,1,Gujarat,3.49
STU20865,Female,24,Information Technology,BTech,3,1,West Bengal,15.21
STU20866,Female,21,Civil,BTech,3,2,Uttar Pradesh,9.85
STU20867,Male,24,AI & DS,MCA,3,2,Delhi,1.41
STU20868,Female,24,Computer Science,MCA,3,2,Delhi,8.81
STU20869,Female,23,Information Technology,MCA,2,2,Maharashtra,4.25
STU20870,Female,24,Civil,BTech,2,2,Uttar Pradesh,4.73
STU20871,Male,24,Computer Science,BTech,1,3,Maharashtra,11.0
STU20872,Female,25,Computer Science,BTech,3,2,Karnataka,6.08
STU20873,Male,21,Computer Science,BE,1,1,Tamil Nadu,6.21
STU20874,Male,20,Mechanical,MCA,3,1,Karnataka,1.0
STU20875,Male,23,Information Technology,MCA,1,3,Telangana,6.01
STU20876,Female,23,Electronics,BTech,3,3,Uttar Pradesh,6.15
STU20877,Male,24,Mechanical,BE,1,1,Karnataka,16.68
STU20878,Male,20,Information Technology,BE,2,1,Telangana,6.87
STU20879,Male,21,AI & DS,MCA,3,1,Delhi,16.75
STU20880,Female,23,Computer Science,BE,3,2,Karnataka,8.06
STU20881,Male,23,Civil,MCA,3,2,Maharashtra,7.64
STU20882,Female,25,Information Technology,MCA,3,3,Tamil Nadu,6.54
STU20883,Female,25,Mechanical,MCA,3,2,Gujarat,1.0
STU20884,Male,24,Mechanical,BTech,3,3,Delhi,6.8
STU20885,Female,25,Mechanical,BE,3,3,West Bengal,14.81
STU20886,Male,21,Civil,BTech,3,3,Delhi,21.18
STU20887,Male,21,Information Technology,MCA,2,2,Delhi,15.55
STU20888,Male,22,AI & DS,MCA,3,2,Delhi,7.91
STU20889,Female,21,AI & DS,BE,1,1,Delhi,1.0
STU20890,Female,20,Civil,BE,3,3,Maharashtra,8.84
STU20891,Female,23,Civil,BE,3,3,Uttar Pradesh,10.65
STU20892,Male,25,Computer Science,MCA,3,2,Karnataka,8.44
STU20893,Female,23,Civil,BE,3,3,Telangana,6.94
STU20894,Male,22,Mechanical,BE,3,3,Maharashtra,4.38
STU20895,Male,24,AI & DS,MCA,2,3,Telangana,11.96
STU20896,Male,25,Mechanical,MCA,2,3,Uttar Pradesh,6.72
STU20897,Male,23,Electronics,MCA,2,2,Tamil Nadu,7.7
STU20898,Male,20,AI & DS,MCA,2,2,Gujarat,4.32
STU20899,Male,25,Mechanical,BTech,2,3,Uttar Pradesh,7.19
STU20900,Male,25,Civil,BTech,2,3,Delhi,9.41
STU20901,Male,22,AI & DS,BTech,2,1,Maharashtra,6.59
STU20902,Male,25,AI & DS,BTech,3,2,Telangana,4.19
STU20903,Female,20,Information Technology,BE,2,2,Gujarat,1.0
STU20904,Male,25,Electronics,MCA,2,2,Delhi,13.57
STU20905,Female,20,Mechanical,BTech,3,2,Delhi,8.77
STU20906,Male,23,AI & DS,BE,2,2,Gujarat,10.28
STU20907,Male,24,Computer Science,MCA,2,2,Delhi,13.26
STU20908,Female,25,Computer Science,BTech,1,3,Tamil Nadu,6.21
STU20909,Female,24,AI & DS,MCA,3,2,Karnataka,4.17
STU20910,Male,24,Information Technology,MCA,3,2,Delhi,6.93
STU20911,Male,25,Information Technology,BTech,3,1,Delhi,14.02
STU20912,Female,20,Computer Science,MCA,2,1,Karnataka,3.85
STU20913,Male,21,Civil,MCA,1,2,West Bengal,20.62
STU20914,Female,22,Mechanical,MCA,3,3,Gujarat,6.34
STU20915,Male,20,Civil,MCA,3,3,Telangana,8.01
STU20916,Male,20,Information Technology,BTech,3,1,Gujarat,6.41
STU20917,Female,24,Civil,BTech,3,3,Maharashtra,12.32
STU20918,Female,22,Civil,BTech,3,3,Telangana,3.38
STU20919,Female,24,Computer Science,BTech,2,3,Delhi,6.13
STU20920,Male,24,AI & DS,MCA,1,3,Uttar Pradesh,3.63
STU20921,Male,20,Mechanical,MCA,2,1,Karnataka,1.0
STU20922,Female,23,Mechanical,BTech,3,2,Tamil Nadu,12.06
STU20923,Male,25,AI & DS,MCA,3,3,West Bengal,1.0
STU20924,Male,20,Civil,MCA,1,1,Delhi,5.75
STU20925,Male,20,AI & DS,BE,2,3,Karnataka,8.47
STU20926,Male,23,Electronics,BE,2,3,West Bengal,11.54
STU20927,Male,23,Electronics,MCA,3,1,Maharashtra,12.0
STU20928,Male,24,Electronics,MCA,1,3,Gujarat,1.0
STU20929,Male,25,Civil,BE,1,2,Tamil Nadu,15.26
STU20930,Male,24,Computer Science,BTech,3,2,Gujarat,5.81
STU20931,Female,20,AI & DS,MCA,3,3,Karnataka,6.66
STU20932,Male,22,Civil,BTech,2,3,Karnataka,1.0
STU20933,Female,25,Mechanical,MCA,2,2,West Bengal,8.3
STU20934,Male,24,Mechanical,BE,3,3,Telangana,8.98
STU20935,Male,23,Civil,MCA,2,3,Delhi,1.0
STU20936,Male,21,Information Technology,BTech,3,2,West Bengal,14.4
STU20937,Male,25,Mechanical,MCA,3,2,Gujarat,8.39
STU20938,Male,23,Computer Science,MCA,1,2,Telangana,2.05
STU20939,Other,23,Civil,BE,3,2,Delhi,3.22
STU20940,Male,25,AI & DS,BTech,1,2,Telangana,11.11
STU20941,Male,20,Civil,MCA,3,3,Telangana,5.28
STU20942,Male,22,Mechanical,BTech,2,2,Karnataka,6.82
STU20943,Male,25,Information Technology,BE,3,2,Karnataka,9.65
STU20944,Male,23,Mechanical,MCA,2,3,Delhi,5.62
STU20945,Female,20,Information Technology,BE,3,3,Gujarat,3.47
STU20946,Male,21,Mechanical,MCA,3,3,West Bengal,11.21
STU20947,Male,22,Civil,MCA,1,2,Karnataka,7.65
STU20948,Female,21,AI & DS,BTech,2,2,Karnataka,19.0
STU20949,Male,21,Electronics,BE,1,2,West Bengal,20.29
STU20950,Male,25,Mechanical,BTech,1,2,Karnataka,11.54
STU20951,Female,24,Computer Science,BE,3,2,Uttar Pradesh,4.33
STU20952,Female,24,Electronics,MCA,3,3,Tamil Nadu,11.13
STU20953,Female,23,Mechanical,BE,2,2,Telangana,8.43
STU20954,Male,21,Civil,MCA,3,2,Delhi,13.12
STU20955,Male,23,Electronics,BE,3,2,Gujarat,19.06
STU20956,Female,22,Civil,BE,2,1,Karnataka,8.72
STU20957,Female,24,Mechanical,BE,3,2,Telangana,1.0
STU20958,Male,25,Electronics,MCA,2,1,Maharashtra,6.51
STU20959,Female,21,Civil,BE,2,2,Telangana,5.91
STU20960,Male,25,Computer Science,BE,2,2,Gujarat,19.06
STU20961,Male,22,Computer Science,MCA,2,2,Telangana,3.22
STU20962,Male,20,Civil,BTech,2,1,Karnataka,16.12
STU20963,Male,25,Computer Science,BE,3,2,Maharashtra,1.0
STU20964,Male,25,AI & DS,BE,2,3,Karnataka,1.0
STU20965,Male,20,AI & DS,MCA,2,2,West Bengal,5.05
STU20966,Male,25,Mechanical,MCA,1,3,Tamil Nadu,6.09
STU20967,Female,22,Information Technology,BE,3,3,Maharashtra,7.43
STU20968,Male,24,Civil,MCA,3,3,Gujarat,12.5
STU20969,Female,22,Mechanical,MCA,1,3,Tamil Nadu,2.4
STU20970,Female,22,Civil,MCA,2,1,Karnataka,6.1
STU20971,Female,24,AI & DS,BE,1,3,Maharashtra,11.67
STU20972,Male,22,Civil,BE,3,2,Delhi,13.65
STU20973,Female,25,Electronics,MCA,2,2,Gujarat,5.77
STU20974,Female,21,Mechanical,BTech,3,3,Uttar Pradesh,7.64
STU20975,Male,20,Mechanical,BE,1,2,Maharashtra,1.09
STU20976,Male,24,Information Technology,MCA,3,2,Tamil Nadu,17.08
STU20977,Male,21,AI & DS,BE,2,2,Karnataka,4.95
STU20978,Male,23,Information Technology,BTech,2,3,Maharashtra,11.3
STU20979,Male,24,Computer Science,BE,2,2,Telangana,7.0
STU20980,Female,22,Information Technology,BE,2,3,Gujarat,14.64
STU20981,Female,23,Electronics,BTech,3,1,West Bengal,9.47
STU20982,Male,24,Electronics,MCA,1,3,Uttar Pradesh,14.04
STU20983,Male,21,Civil,BTech,3,2,Gujarat,16.46
STU20984,Male,21,Mechanical,BTech,3,2,Delhi,3.63
STU20985,Male,25,Electronics,BTech,1,2,Maharashtra,1.0
STU20986,Male,24,Civil,BTech,3,2,Delhi,5.79
STU20987,Male,25,Mechanical,BE,2,1,Tamil Nadu,12.56
STU20988,Male,21,Information Technology,MCA,3,3,Karnataka,1.0
STU20989,Male,22,Computer Science,BE,2,1,Telangana,8.78
STU20990,Male,20,Information Technology,MCA,1,1,Maharashtra,9.87
STU20991,Female,24,Mechanical,BE,3,3,Karnataka,11.77
STU20992,Female,24,Information Technology,BTech,3,1,Gujarat,5.67
STU20993,Male,20,AI & DS,BTech,3,2,Delhi,2.82
STU20994,Male,22,AI & DS,BTech,3,1,Uttar Pradesh,16.67
STU20995,Female,20,Information Technology,BE,3,2,Karnataka,7.92
STU20996,Male,24,Information Technology,BTech,2,2,Gujarat,1.89
STU20997,Female,20,Electronics,BTech,2,1,Karnataka,2.57
STU20998,Male,20,Civil,BTech,2,3,West Bengal,1.0
STU20999,Male,22,Mechanical,BE,2,2,Gujarat,6.74
STU21000,Female,25,Civil,MCA,2,3,Delhi,19.35
STU21001,Male,25,Electronics,BE,3,1,West Bengal,9.27
STU21002,Female,20,Information Technology,BE,2,2,Gujarat,7.86
STU21003,Male,25,Computer Science,BE,3,1,Telangana,1.47
STU21004,Male,23,Electronics,BE,3,3,Gujarat,5.28
STU21005,Male,21,Civil,BTech,3,1,Uttar Pradesh,12.96
STU21006,Female,25,Information Technology,BE,1,3,Karnataka,10.28
STU21007,Male,22,Electronics,MCA,3,2,Tamil Nadu,12.13
STU21008,Male,22,Information Technology,BTech,2,2,Gujarat,14.28
STU21009,Male,22,Civil,MCA,2,2,Maharashtra,6.71
STU21010,Male,23,AI & DS,BTech,3,3,Maharashtra,1.0
STU21011,Female,25,Information Technology,BE,2,2,Gujarat,1.99
STU21012,Female,24,Civil,BE,2,1,Tamil Nadu,5.62
STU21013,Male,20,Civil,BTech,3,1,Tamil Nadu,1.0
STU21014,Female,20,Mechanical,BE,2,2,Delhi,6.07
STU21015,Female,21,Information Technology,MCA,3,3,West Bengal,9.17
STU21016,Female,22,AI & DS,MCA,2,2,Maharashtra,1.0
STU21017,Male,22,Electronics,MCA,3,1,Delhi,13.24
STU21018,Male,22,Information Technology,BTech,3,2,Karnataka,1.98
STU21019,Male,21,Civil,MCA,3,1,Karnataka,10.91
STU21020,Male,24,Electronics,BTech,2,3,Gujarat,5.2
STU21021,Male,23,Information Technology,MCA,2,2,Uttar Pradesh,4.96
STU21022,Male,22,Mechanical,MCA,2,2,West Bengal,7.06
STU21023,Male,22,Mechanical,BE,3,1,Gujarat,10.55
STU21024,Male,20,Computer Science,BTech,2,2,Delhi,13.81
STU21025,Female,23,Computer Science,BTech,2,3,West Bengal,1.14
STU21026,Female,21,Civil,BE,2,3,Karnataka,1.0
STU21027,Male,21,Mechanical,BE,2,2,Delhi,5.41
STU21028,Female,25,Electronics,BTech,3,2,Karnataka,14.18
STU21029,Male,24,AI & DS,BTech,1,1,Maharashtra,9.88
STU21030,Male,25,Computer Science,BE,3,3,Telangana,11.41
STU21031,Male,23,Mechanical,BE,3,3,Delhi,9.26
STU21032,Female,22,Information Technology,BTech,1,1,Uttar Pradesh,4.59
STU21033,Male,21,AI & DS,BTech,2,1,West Bengal,8.34
STU21034,Other,24,Information Technology,MCA,3,1,Tamil Nadu,2.76
STU21035,Male,21,Civil,MCA,3,1,Tamil Nadu,8.19
STU21036,Male,24,AI & DS,MCA,2,3,Karnataka,9.68
STU21037,Female,25,Information Technology,BE,3,2,Telangana,12.34
STU21038,Male,25,Electronics,BTech,2,2,Telangana,15.18
STU21039,Female,24,Civil,BTech,3,3,Tamil Nadu,2.48
STU21040,Male,23,Computer Science,BE,2,2,Telangana,11.39
STU21041,Male,21,Information Technology,BE,3,1,West Bengal,9.57
STU21042,Male,22,Mechanical,BE,1,3,Maharashtra,17.58
STU21043,Male,22,Mechanical,BE,3,1,Tamil Nadu,9.42
STU21044,Female,22,Computer Science,MCA,1,3,Delhi,1.0
STU21045,Female,23,Computer Science,BE,2,2,Maharashtra,24.02
STU21046,Male,25,Computer Science,BTech,3,3,Gujarat,13.64
STU21047,Female,24,Mechanical,MCA,2,3,Maharashtra,1.0
STU21048,Female,21,Electronics,MCA,2,2,Karnataka,18.28
STU21049,Female,25,Civil,BE,1,1,Tamil Nadu,5.78
STU21050,Female,23,Mechanical,MCA,3,2,Uttar Pradesh,9.47
STU21051,Male,21,Information Technology,BE,3,3,Uttar Pradesh,2.65
STU21052,Female,25,Civil,BTech,1,1,Tamil Nadu,10.31
STU21053,Female,21,AI & DS,MCA,3,1,Maharashtra,1.0
STU21054,Male,20,Mechanical,BTech,2,1,Tamil Nadu,8.61
STU21055,Male,22,Computer Science,BE,2,3,West Bengal,4.0
STU21056,Male,20,Civil,MCA,2,3,Tamil Nadu,1.0
STU21057,Male,25,AI & DS,BE,2,1,Gujarat,4.23
STU21058,Female,21,Mechanical,BTech,3,3,Karnataka,4.67
STU21059,Female,22,Electronics,BE,3,3,Uttar Pradesh,7.62
STU21060,Female,22,Civil,MCA,3,2,Uttar Pradesh,16.06
STU21061,Male,23,Computer Science,MCA,2,2,Tamil Nadu,12.75
STU21062,Female,23,Computer Science,BE,3,3,Karnataka,2.94
STU21063,Male,21,Information Technology,BTech,3,2,Karnataka,10.83
STU21064,Male,22,Electronics,BTech,2,1,Gujarat,5.43
STU21065,Male,25,Mechanical,MCA,3,2,Maharashtra,1.0
STU21066,Male,21,Information Technology,MCA,1,2,West Bengal,7.28
STU21067,Female,21,Civil,MCA,3,3,Delhi,14.79
STU21068,Male,23,AI & DS,BE,3,2,Gujarat,13.68
STU21069,Male,23,Information Technology,BTech,3,2,Tamil Nadu,3.61
STU21070,Male,25,Information Technology,MCA,2,3,Gujarat,10.81
STU21071,Male,21,Information Technology,BTech,3,2,Delhi,15.63
STU21072,Male,22,Mechanical,MCA,3,1,Delhi,1.0
STU21073,Male,20,AI & DS,BE,3,1,Karnataka,13.4
STU21074,Female,24,Information Technology,MCA,1,2,Karnataka,14.22
STU21075,Male,20,Electronics,BE,2,2,Maharashtra,11.64
STU21076,Male,21,AI & DS,BE,3,1,West Bengal,1.0
STU21077,Female,25,Computer Science,BE,2,1,Telangana,19.38
STU21078,Male,23,Computer Science,MCA,2,3,Uttar Pradesh,1.0
STU21079,Female,21,Computer Science,BE,2,1,Karnataka,10.3
STU21080,Male,23,Information Technology,MCA,1,2,West Bengal,11.97
STU21081,Female,21,Information Technology,BTech,3,2,Karnataka,1.0
STU21082,Male,23,Information Technology,BE,1,3,Uttar Pradesh,5.69
STU21083,Female,25,Computer Science,MCA,2,2,Maharashtra,2.53
STU21084,Male,22,Civil,BTech,2,1,West Bengal,3.44
STU21085,Female,25,AI & DS,MCA,2,2,Telangana,11.53
STU21086,Male,23,Civil,BE,1,3,Uttar Pradesh,2.28
STU21087,Female,23,Mechanical,BE,3,2,West Bengal,9.9
STU21088,Male,20,Mechanical,BE,3,2,Uttar Pradesh,11.01
STU21089,Male,20,Electronics,MCA,2,3,West Bengal,7.04
STU21090,Other,21,Electronics,BE,3,3,West Bengal,7.21
STU21091,Female,23,AI & DS,BE,2,3,Delhi,1.0
STU21092,Female,25,Civil,BE,3,2,Delhi,11.37
STU21093,Male,20,Mechanical,BTech,3,3,Karnataka,7.11
STU21094,Female,24,Civil,BE,3,2,Delhi,11.76
STU21095,Male,23,Civil,BTech,2,2,Gujarat,8.2
STU21096,Male,20,Civil,BTech,3,1,Maharashtra,12.22
STU21097,Female,25,Information Technology,MCA,3,2,West Bengal,15.22
STU21098,Female,21,Mechanical,BTech,2,3,Gujarat,7.98
STU21099,Male,22,Civil,BTech,1,1,Tamil Nadu,4.83
STU21100,Female,24,Mechanical,MCA,3,2,Maharashtra,13.84
STU21101,Female,23,Mechanical,BE,2,1,Karnataka,10.26
STU21102,Male,23,Information Technology,MCA,2,1,Maharashtra,15.19
STU21103,Male,25,Civil,MCA,3,1,Karnataka,3.24
STU21104,Male,23,Mechanical,MCA,2,2,Uttar Pradesh,8.23
STU21105,Male,22,AI & DS,BTech,3,3,Karnataka,7.04
STU21106,Male,25,Civil,BTech,2,2,Tamil Nadu,19.37
STU21107,Female,22,Computer Science,MCA,3,3,West Bengal,7.53
STU21108,Female,21,Civil,MCA,2,2,Delhi,10.88
STU21109,Male,21,Electronics,MCA,2,2,Tamil Nadu,12.52
STU21110,Male,20,Mechanical,BTech,3,3,Maharashtra,3.55
STU21111,Male,21,AI & DS,MCA,2,3,Maharashtra,5.01
STU21112,Female,24,AI & DS,MCA,3,1,Gujarat,8.34
STU21113,Female,21,Computer Science,BTech,3,3,Uttar Pradesh,5.18
STU21114,Male,23,Civil,BE,3,3,Uttar Pradesh,9.93
STU21115,Female,23,Mechanical,BE,3,3,Gujarat,7.31
STU21116,Female,23,Mechanical,BE,1,3,Maharashtra,1.0
STU21117,Female,24,Computer Science,MCA,2,1,Uttar Pradesh,13.62
STU21118,Male,23,Information Technology,MCA,3,3,Telangana,12.19
STU21119,Female,21,Electronics,BTech,3,3,Karnataka,11.16
STU21120,Female,21,Computer Science,BTech,2,2,Telangana,12.07
STU21121,Female,22,Computer Science,BTech,3,1,West Bengal,10.18
STU21122,Female,25,Computer Science,BE,2,2,Gujarat,2.04
STU21123,Male,21,Electronics,BTech,2,2,Maharashtra,10.44
STU21124,Male,22,Civil,BTech,3,2,Delhi,14.07
STU21125,Male,24,Mechanical,BE,1,3,Maharashtra,2.86
STU21126,Female,24,AI & DS,MCA,1,3,Uttar Pradesh,2.01
STU21127,Male,23,AI & DS,BE,2,1,Uttar Pradesh,3.87
STU21128,Male,24,Information Technology,BTech,1,3,Karnataka,14.08
STU21129,Male,23,Electronics,MCA,1,3,Uttar Pradesh,7.57
STU21130,Male,25,Civil,MCA,3,3,Gujarat,4.92
STU21131,Female,20,AI & DS,BE,2,2,Telangana,13.22
STU21132,Female,20,AI & DS,BE,3,2,Tamil Nadu,14.61
STU21133,Female,23,AI & DS,BTech,3,2,Karnataka,1.77
STU21134,Female,25,Electronics,MCA,3,1,West Bengal,1.91
STU21135,Female,25,AI & DS,BTech,3,1,Tamil Nadu,13.96
STU21136,Female,21,Computer Science,MCA,1,2,Gujarat,11.46
STU21137,Male,20,Civil,BE,3,3,Karnataka,4.12
STU21138,Male,22,AI & DS,BTech,3,3,Telangana,9.41
STU21139,Female,20,AI & DS,MCA,3,1,Uttar Pradesh,5.44
STU21140,Male,23,Information Technology,MCA,3,2,Telangana,1.96
STU21141,Male,24,Computer Science,MCA,3,2,West Bengal,1.0
STU21142,Female,21,Computer Science,MCA,2,3,Delhi,8.6
STU21143,Male,22,Computer Science,BE,2,1,Uttar Pradesh,12.65
STU21144,Female,22,Civil,BE,3,2,Tamil Nadu,1.0
STU21145,Male,22,Electronics,BE,2,2,Delhi,1.0
STU21146,Male,25,Mechanical,BTech,3,3,Tamil Nadu,12.35
STU21147,Female,25,AI & DS,BTech,1,3,Delhi,9.52
STU21148,Female,23,Mechanical,BTech,3,1,Uttar Pradesh,10.42
STU21149,Female,22,Information Technology,BTech,3,2,West Bengal,7.25
STU21150,Male,25,Computer Science,BTech,2,3,Gujarat,1.0
STU21151,Male,21,Information Technology,BE,2,2,Uttar Pradesh,12.9
STU21152,Male,20,Information Technology,BE,3,2,Telangana,7.01
STU21153,Male,24,AI & DS,MCA,2,2,Gujarat,9.99
STU21154,Male,22,Information Technology,BTech,2,2,Telangana,2.96
STU21155,Male,20,Civil,BE,3,2,Tamil Nadu,18.87
STU21156,Male,24,Information Technology,BTech,3,2,Uttar Pradesh,8.86
STU21157,Male,21,Computer Science,BE,2,2,Tamil Nadu,12.89
STU21158,Male,25,Electronics,MCA,1,3,Telangana,1.0
STU21159,Female,22,AI & DS,BTech,3,3,Maharashtra,6.65
STU21160,Male,23,Civil,BTech,1,2,Gujarat,1.26
STU21161,Male,23,Electronics,BTech,2,3,Tamil Nadu,14.31
STU21162,Male,22,AI & DS,BE,3,1,Delhi,1.0
STU21163,Male,25,Civil,BE,2,2,West Bengal,3.94
STU21164,Male,20,Civil,BE,3,2,West Bengal,7.53
STU21165,Male,22,Computer Science,MCA,1,2,West Bengal,12.22
STU21166,Female,22,Civil,BTech,2,1,Delhi,13.06
STU21167,Male,22,Civil,BE,3,2,Telangana,9.88
STU21168,Male,23,Mechanical,MCA,1,2,West Bengal,7.3
STU21169,Male,22,Computer Science,MCA,3,2,Maharashtra,7.24
STU21170,Female,24,Civil,BTech,3,2,West Bengal,7.13
STU21171,Male,25,Electronics,BTech,1,2,Karnataka,11.58
STU21172,Male,25,Electronics,BTech,2,1,Delhi,14.25
STU21173,Female,23,Computer Science,BTech,1,2,West Bengal,4.29
STU21174,Male,23,AI & DS,BE,1,1,Uttar Pradesh,4.42
STU21175,Female,23,AI & DS,MCA,3,3,Gujarat,6.37
STU21176,Male,22,Mechanical,BTech,1,3,West Bengal,7.51
STU21177,Male,25,Electronics,BE,3,2,Gujarat,9.07
STU21178,Male,22,Electronics,BE,3,3,West Bengal,3.39
STU21179,Male,23,Electronics,BE,3,3,Tamil Nadu,9.89
STU21180,Female,25,Information Technology,MCA,3,3,Delhi,3.49
STU21181,Male,21,AI & DS,BTech,3,3,Telangana,12.46
STU21182,Female,22,Computer Science,MCA,3,2,West Bengal,3.82
STU21183,Male,21,Computer Science,BE,2,1,Gujarat,6.85
STU21184,Female,20,Computer Science,BE,2,2,Telangana,6.08
STU21185,Male,24,Computer Science,BE,3,2,Maharashtra,11.44
STU21186,Female,25,Mechanical,MCA,3,3,Tamil Nadu,6.03
STU21187,Female,25,Electronics,BTech,1,2,Gujarat,3.9
STU21188,Male,20,Mechanical,BTech,2,2,Uttar Pradesh,7.96
STU21189,Male,25,Mechanical,BE,3,1,Uttar Pradesh,14.47
STU21190,Male,25,AI & DS,BE,3,1,Uttar Pradesh,12.55
STU21191,Male,25,AI & DS,BE,1,2,Karnataka,2.63
STU21192,Male,23,Civil,BTech,1,3,Gujarat,4.29
