uci_ref_id,subject_id,subject_name,grade_period,marks,max_marks,percentage,source,is_synthetic,master_student_id
UCI_0172,por,Portuguese,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0173,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0173,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0173,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0173,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0173,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0173,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0174,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0174,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0174,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0174,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0174,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0174,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0175,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0175,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0175,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0175,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0175,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0175,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0176,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0176,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0176,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0176,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0176,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0176,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0177,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0177,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0177,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0177,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0177,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0177,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0178,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0178,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0178,mat,Mathematics,G3,6,20,30.0,UCI_Student_Performance,False,
UCI_0178,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0178,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0178,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0179,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0179,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0179,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0179,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0179,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0179,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0180,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0180,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0180,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0180,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0180,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0180,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0181,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0181,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0181,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0181,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0181,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0181,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0182,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0182,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0182,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0182,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0182,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0182,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0183,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0183,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0183,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0183,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0183,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0183,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0184,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0184,mat,Mathematics,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0184,mat,Mathematics,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0184,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0184,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0184,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0185,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0185,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0185,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0185,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0185,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0185,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0186,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0186,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0186,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0186,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0186,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0186,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0187,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0187,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0187,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0187,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0187,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0187,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0188,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0188,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0188,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0188,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0188,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0188,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0189,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0189,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0189,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0189,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0189,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0189,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0190,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0190,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0190,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0190,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0190,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0190,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0191,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0191,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0191,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0191,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0191,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0191,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0192,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0192,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0192,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0192,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0192,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0192,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0193,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0193,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0193,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0193,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0193,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0193,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0194,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0194,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0194,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0194,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0194,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0194,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0195,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0195,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0195,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0195,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0195,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0195,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0196,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0196,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0196,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0196,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0196,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0196,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0197,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0197,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0197,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0197,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0197,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0197,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0198,mat,Mathematics,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0198,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0198,mat,Mathematics,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0198,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0198,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0198,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0199,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0199,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0199,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0199,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0199,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0199,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0200,mat,Mathematics,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0200,mat,Mathematics,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0200,mat,Mathematics,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0200,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0200,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0200,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0201,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0201,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0201,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0201,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0201,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0201,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0202,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0202,mat,Mathematics,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0202,mat,Mathematics,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0202,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0202,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0202,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0203,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0203,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0203,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0203,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0203,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0203,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0204,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0204,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0204,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0204,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0204,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0204,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0205,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0205,mat,Mathematics,G2,6,20,30.0,UCI_Student_Performance,False,
UCI_0205,mat,Mathematics,G3,6,20,30.0,UCI_Student_Performance,False,
UCI_0205,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0205,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0205,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0206,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0206,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0206,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0206,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0206,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0206,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0207,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0207,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0207,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0207,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0207,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0207,por,Portuguese,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0208,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0208,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0208,mat,Mathematics,G3,7,20,35.0,UCI_Student_Performance,False,
UCI_0208,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0208,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0208,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0209,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0209,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0209,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0209,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0209,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0209,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0210,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0210,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0210,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0210,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0210,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0210,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0211,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0211,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0211,mat,Mathematics,G3,7,20,35.0,UCI_Student_Performance,False,
UCI_0211,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0211,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0211,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0212,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0212,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0212,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0212,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0212,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0212,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0213,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0213,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0213,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0213,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0213,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0213,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0214,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0214,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0214,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0214,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0214,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0214,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0215,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0215,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0215,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0215,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0215,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0215,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0216,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0216,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0216,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0216,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0216,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0216,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0217,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0217,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0217,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0217,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0217,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0217,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0218,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0218,mat,Mathematics,G2,6,20,30.0,UCI_Student_Performance,False,
UCI_0218,mat,Mathematics,G3,4,20,20.0,UCI_Student_Performance,False,
UCI_0218,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0218,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0218,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0219,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0219,mat,Mathematics,G2,6,20,30.0,UCI_Student_Performance,False,
UCI_0219,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0219,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0219,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0219,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0220,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0220,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0220,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0220,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0220,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0220,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0221,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0221,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0221,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0221,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0221,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0221,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0222,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0222,mat,Mathematics,G2,6,20,30.0,UCI_Student_Performance,False,
UCI_0222,mat,Mathematics,G3,6,20,30.0,UCI_Student_Performance,False,
UCI_0222,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0222,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0222,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0223,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0223,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0223,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0223,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0223,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0223,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0224,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0224,mat,Mathematics,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0224,mat,Mathematics,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0224,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0224,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0224,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0225,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0225,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0225,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0225,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0225,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0225,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0226,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0226,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0226,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0226,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0226,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0226,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0227,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0227,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0227,mat,Mathematics,G3,7,20,35.0,UCI_Student_Performance,False,
UCI_0227,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0227,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0227,por,Portuguese,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0228,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0228,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0228,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0228,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0228,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0228,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0229,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0229,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0229,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0229,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0229,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0229,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0230,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
