master_student_id,skill,score,score_scale,source,is_synthetic_match,match_method
MSTU00520,ds_python,75.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00520,ds_power_bi,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00520,ds_english,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00521,ds_sql,95.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00521,ds_excel,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00521,ds_python,96.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00521,ds_power_bi,97.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00521,ds_english,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00522,ds_sql,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00522,ds_excel,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00522,ds_python,99.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00522,ds_power_bi,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00522,ds_english,96.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00523,ds_sql,80.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00523,ds_excel,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00523,ds_python,94.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00523,ds_power_bi,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00523,ds_english,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00524,ds_sql,80.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00524,ds_excel,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00524,ds_python,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00524,ds_power_bi,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00524,ds_english,97.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00525,ds_sql,95.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00525,ds_excel,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00525,ds_python,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00525,ds_power_bi,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00525,ds_english,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00526,ds_sql,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00526,ds_excel,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00526,ds_python,80.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00526,ds_power_bi,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00526,ds_english,94.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00527,ds_sql,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00527,ds_excel,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00527,ds_python,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00527,ds_power_bi,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00527,ds_english,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00528,ds_sql,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00528,ds_excel,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00528,ds_python,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00528,ds_power_bi,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00528,ds_english,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00529,ds_sql,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00529,ds_excel,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00529,ds_python,97.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00529,ds_power_bi,75.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00529,ds_english,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00530,ds_sql,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00530,ds_excel,99.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00530,ds_python,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00530,ds_power_bi,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00530,ds_english,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00531,ds_sql,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00531,ds_excel,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00531,ds_python,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00531,ds_power_bi,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00531,ds_english,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00532,ds_sql,70.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00532,ds_excel,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00532,ds_python,95.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00532,ds_power_bi,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00532,ds_english,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00533,ds_sql,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00533,ds_excel,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00533,ds_python,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00533,ds_power_bi,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00533,ds_english,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00534,ds_sql,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00534,ds_excel,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00534,ds_python,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00534,ds_power_bi,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00534,ds_english,93.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00535,ds_sql,70.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00535,ds_excel,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00535,ds_python,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00535,ds_power_bi,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00535,ds_english,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00536,ds_sql,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00536,ds_excel,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00536,ds_python,94.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00536,ds_power_bi,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00536,ds_english,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00537,ds_sql,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00537,ds_excel,99.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00537,ds_python,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00537,ds_power_bi,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00537,ds_english,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00538,ds_sql,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00538,ds_excel,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00538,ds_python,75.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00538,ds_power_bi,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00538,ds_english,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00539,ds_sql,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00539,ds_excel,94.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00539,ds_python,99.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00539,ds_power_bi,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00539,ds_english,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00540,ds_sql,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00540,ds_excel,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00540,ds_python,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00540,ds_power_bi,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00540,ds_english,98.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00541,ds_sql,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00541,ds_excel,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00541,ds_python,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00541,ds_power_bi,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00541,ds_english,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00542,ds_sql,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00542,ds_excel,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00542,ds_python,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00542,ds_power_bi,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00542,ds_english,97.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00546,ds_sql,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00546,ds_excel,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00546,ds_python,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00546,ds_power_bi,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00546,ds_english,70.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00547,ds_sql,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00547,ds_excel,80.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00547,ds_python,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00547,ds_power_bi,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00547,ds_english,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00548,ds_sql,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00548,ds_excel,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00548,ds_python,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00548,ds_power_bi,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00548,ds_english,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00549,ds_sql,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00549,ds_excel,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00549,ds_python,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00549,ds_power_bi,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00549,ds_english,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00550,ds_sql,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00550,ds_excel,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00550,ds_python,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00550,ds_power_bi,97.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00550,ds_english,98.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00553,ds_sql,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00553,ds_excel,98.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00553,ds_python,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00553,ds_power_bi,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00553,ds_english,96.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00554,ds_sql,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00554,ds_excel,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00554,ds_python,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00554,ds_power_bi,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00554,ds_english,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00555,ds_sql,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00555,ds_excel,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00555,ds_python,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00555,ds_power_bi,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00555,ds_english,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00556,ds_sql,70.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00556,ds_excel,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00556,ds_python,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00556,ds_power_bi,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00556,ds_english,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00557,ds_sql,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00557,ds_excel,86.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00557,ds_python,99.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00557,ds_power_bi,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00557,ds_english,93.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00558,ds_sql,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00558,ds_excel,86.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00558,ds_python,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00558,ds_power_bi,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00558,ds_english,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00559,ds_sql,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00559,ds_excel,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00559,ds_python,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00559,ds_power_bi,86.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00559,ds_english,94.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00560,ds_sql,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00560,ds_excel,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00560,ds_python,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00560,ds_power_bi,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00560,ds_english,98.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00562,ds_sql,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00562,ds_excel,88.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00562,ds_python,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00562,ds_power_bi,98.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00562,ds_english,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00564,ds_sql,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00564,ds_excel,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00564,ds_python,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00564,ds_power_bi,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00564,ds_english,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00565,ds_sql,75.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00565,ds_excel,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00565,ds_python,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00565,ds_power_bi,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00565,ds_english,99.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00566,ds_sql,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00566,ds_excel,97.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00566,ds_python,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00566,ds_power_bi,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00566,ds_english,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00567,ds_sql,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00567,ds_excel,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00567,ds_python,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00567,ds_power_bi,80.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00567,ds_english,99.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00568,ds_sql,80.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00568,ds_excel,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00568,ds_python,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00568,ds_power_bi,98.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00568,ds_english,71.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00569,ds_sql,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00569,ds_excel,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00569,ds_python,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00569,ds_power_bi,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00569,ds_english,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00571,ds_sql,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00571,ds_excel,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00571,ds_python,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00571,ds_power_bi,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00571,ds_english,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00572,ds_sql,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00572,ds_excel,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00572,ds_python,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00572,ds_power_bi,94.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00572,ds_english,96.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00574,ds_sql,96.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00574,ds_excel,82.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00574,ds_python,89.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00574,ds_power_bi,75.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00574,ds_english,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00575,ds_sql,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00575,ds_excel,97.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00575,ds_python,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00575,ds_power_bi,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00575,ds_english,95.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00577,ds_sql,79.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00577,ds_excel,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00577,ds_python,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00577,ds_power_bi,95.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00577,ds_english,100.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00578,ds_sql,80.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00578,ds_excel,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00578,ds_python,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00578,ds_power_bi,91.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00578,ds_english,78.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00579,ds_sql,86.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00579,ds_excel,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00579,ds_python,92.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00579,ds_power_bi,85.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00579,ds_english,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00582,ds_sql,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00582,ds_excel,74.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00582,ds_python,98.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00582,ds_power_bi,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00582,ds_english,93.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00584,ds_sql,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00584,ds_excel,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00584,ds_python,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00584,ds_power_bi,93.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00584,ds_english,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00585,ds_sql,95.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00585,ds_excel,81.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00585,ds_python,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00585,ds_power_bi,83.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00585,ds_english,90.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00588,ds_sql,77.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00588,ds_excel,72.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00588,ds_python,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00588,ds_power_bi,93.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00588,ds_english,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00589,ds_sql,76.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00589,ds_excel,87.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00589,ds_python,73.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00589,ds_power_bi,84.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
MSTU00589,ds_english,93.0,0-100,src_ds_student_marks.csv,True,"age_band match, CS/IT students only"
