master_student_id,coding_skill_score,aptitude_score,pl_communication_skill_score,logical_reasoning_score,hackathons_participated,github_repos,linkedin_connections,mock_interview_score,internships_count,projects_count,certifications_count,pl_extracurricular_score,pl_leadership_score,volunteer_experience,backlogs,college_tier,placement_status,salary_package_lpa,is_synthetic_placement_match,match_method
MSTU00975,67.52823729149209,50.424605797804595,66.05331374063196,70.69284503483094,1,4,63,67.90843320523678,0,3,1,52.073234329196936,37.35548314416055,Yes,0,Tier 3,Placed,13.55,True,cgpa_band × branch_group × gender
MSTU00976,83.13703712691664,95.11443425001995,81.82763662576326,64.67414483830972,0,5,587,69.5750363757323,5,4,2,39.57910385241125,56.875170040302024,Yes,0,Tier 1,Placed,15.38,True,cgpa_band × branch_group × gender
MSTU00977,84.67944445761609,35.04447206609437,90.50869660694684,42.54536382640009,1,5,183,46.83201660090078,1,2,4,72.88283029987525,6.451192677712655,No,0,Tier 2,Placed,14.9,True,cgpa_band × branch_group × gender
MSTU00978,73.17430819412968,68.29665202654877,71.52093599300798,77.28765046049075,1,1,99,62.86603568952876,1,5,4,60.86986486457716,19.45133993672412,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00979,81.75885055682775,73.98066565552617,75.807492494103,95.32916037654148,1,6,76,57.51941795307724,3,2,2,36.360952308825816,22.415484413066572,No,0,Tier 3,Placed,14.06,True,cgpa_band × branch_group × gender
MSTU00980,53.774724346772075,73.858703007353,60.60519753689522,80.09890849728362,2,4,519,59.28824594541172,3,3,4,65.35453831189473,59.59258784129682,Yes,0,Tier 3,Placed,13.17,True,cgpa_band × branch_group × gender
MSTU00981,97.90821927350608,67.88718301912564,61.26989652945774,69.80120044942889,2,8,543,66.51734619826574,3,4,1,76.78980490937354,51.99710194481949,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00982,50.47701718511304,46.19577100846847,62.02187130171334,73.21401393639498,3,1,439,61.69196351847764,4,2,5,41.99953376356123,94.42320846775716,No,0,Tier 3,Placed,13.12,True,cgpa_band × branch_group × gender
MSTU00983,98.6756208918528,61.17718290686513,51.405094752624805,55.98454839779703,2,6,243,58.82527318384889,1,4,2,71.12851232775728,24.380798787408633,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00984,86.47143407243146,80.94155454678412,73.01522245435962,44.720619505346946,4,5,941,50.13858602525205,2,2,1,65.97812447768368,35.39121520010371,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00985,91.56351619915986,83.06327276802669,74.8733498733993,63.62557189539283,0,6,672,69.25420249739395,2,3,2,57.5082482357467,68.42676978177133,Yes,2,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00986,58.31878225084159,63.41559853495243,99.41401731049436,65.64573300631366,0,2,280,70.81475473177083,2,6,0,97.45996891890115,62.80643982790241,No,0,Tier 2,Placed,15.32,True,cgpa_band × branch_group × gender
MSTU00987,61.86404982736425,76.5457970626607,63.23528625249402,73.00664905454107,1,6,471,59.05073363817168,1,4,1,92.00067408380862,16.62804775499957,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00988,82.5310568418851,94.79182686266546,63.268477494325424,65.30240385388076,0,4,181,61.06987822228248,2,3,1,52.7504380106853,60.28385057552897,Yes,0,Tier 2,Placed,11.1,True,cgpa_band × branch_group × gender
MSTU00989,50.03307637116061,54.86904712103408,38.50952137717697,74.03586074501797,1,8,674,57.64703773393253,1,3,2,48.57390552522027,81.28311163972126,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00990,86.8351263897115,74.30623302242714,69.96795814069282,39.92379355666681,2,5,365,86.19913690896118,1,3,4,94.0082714681114,60.41898582536636,No,0,Tier 3,Placed,15.9,True,cgpa_band × branch_group × gender
MSTU00991,40.24626057414402,52.724777881136376,68.19702687738614,47.35025728557731,0,2,241,66.13807837245726,3,3,2,75.90712734560609,75.63787891020002,Yes,0,Tier 2,Placed,11.48,True,cgpa_band × branch_group × gender
MSTU00992,59.89132602287469,55.89130212481453,55.453912477293954,88.66743735341757,2,2,415,67.40898393544218,1,5,2,61.27132302582011,32.353950302433525,Yes,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00993,32.692604191644335,71.56255849111793,84.67812957393261,54.559750234370384,1,5,98,80.63192771680266,4,4,2,48.329440317441865,65.66899668803005,No,1,Tier 1,Placed,12.47,True,cgpa_band × branch_group × gender
MSTU00994,53.77744861309986,62.14703854490057,83.74382324798471,68.47837172275234,0,0,60,60.998573566927746,1,1,1,27.01822221688864,68.43685345914112,Yes,1,Tier 3,Placed,12.24,True,cgpa_band × branch_group × gender
MSTU00995,41.25265639127031,43.297991570807014,78.46528316210161,50.17335193919507,0,5,494,78.97563697669032,1,2,4,55.41052328818102,57.88456803759937,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00996,96.46574007000368,45.68350642693689,71.15128608202151,46.66075588129003,0,2,305,61.40267358884075,2,6,0,41.84704413524173,21.05535406543172,No,1,Tier 2,Placed,16.88,True,cgpa_band × branch_group × gender
MSTU00997,45.82155856446929,54.4454733183826,66.19613412300237,79.77834630608575,0,6,295,67.4465737774108,1,1,6,79.47571626033404,85.55299664587353,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00998,78.86865336140626,66.16751631346706,69.5519880685567,30.627171200601047,1,3,915,56.35183478326317,2,3,1,87.12129773025396,52.26712964653986,Yes,1,Tier 2,Placed,14.54,True,cgpa_band × branch_group × gender
MSTU00999,85.50427816132438,50.412989968040165,68.43276961925476,90.78742105505668,0,5,784,100.0,6,5,1,49.99261391608732,26.985496027895923,No,1,Tier 1,Placed,16.84,True,cgpa_band × branch_group × gender
MSTU01000,79.24285877102594,42.51292693468193,67.18030870009717,47.60263589409831,0,3,183,60.85316975786929,1,0,2,36.88096313909412,56.06075682088661,No,1,Tier 3,Placed,12.8,True,cgpa_band × branch_group × gender
MSTU01001,37.90534871819619,79.87852355884507,69.83188617948835,95.14661469000148,0,4,464,71.81256916844451,2,0,1,45.00068477118788,36.80525787220801,Yes,0,Tier 2,Placed,14.19,True,cgpa_band × branch_group × gender
MSTU01002,72.63762593887039,65.99051894209308,59.39347712181893,36.22890412409919,0,3,914,68.40418046248809,0,4,0,62.760138487896114,56.30277381934298,No,0,Tier 1,Placed,14.73,True,cgpa_band × branch_group × gender
MSTU01003,82.24655780496558,84.70433579592626,71.93653633616618,75.46214832038109,2,6,251,74.35519146405986,2,5,0,42.545282423533195,20.90113537094212,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01004,50.92636378164994,57.69732892194078,79.77299004953596,79.05196834867986,2,6,807,90.63129590200256,1,4,3,54.571434140880896,69.64509648391464,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01005,57.181061395179526,87.65306553010014,83.22516818417382,76.54423034611683,1,0,867,79.54400229223171,1,0,2,28.86919065178827,57.377990823015104,Yes,0,Tier 2,Placed,13.56,True,cgpa_band × branch_group × gender
MSTU01006,49.76424907811858,47.70929769253135,60.94979961012583,48.71708043738391,0,2,407,78.08914781506363,3,2,2,45.635551248058995,49.21316991494268,No,0,Tier 2,Placed,11.26,True,cgpa_band × branch_group × gender
MSTU01007,64.48599530745732,47.96646868417123,94.3832656304804,34.8646262269058,0,2,360,55.47664445826408,2,4,2,51.43636230461622,46.01666191576081,Yes,0,Tier 3,Placed,12.66,True,cgpa_band × branch_group × gender
MSTU01008,49.42359634217533,89.29862503405572,58.28822146333264,77.49161620624503,1,3,189,81.48245745309427,1,1,4,54.7301178142868,49.62674211156414,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01009,88.34335975484336,58.18795857814488,68.90137549610188,44.52821794331141,1,3,963,90.97185784185696,0,2,6,45.48658837767943,43.91483219730888,No,0,Tier 2,Placed,14.89,True,cgpa_band × branch_group × gender
MSTU01010,53.05596523903901,66.19389760734813,65.6722144836126,73.92069346041019,0,6,391,78.10342054660707,0,3,4,53.84802644779275,18.87246688211293,No,0,Tier 2,Placed,11.39,True,cgpa_band × branch_group × gender
MSTU01011,59.669252182976514,70.52459140587025,80.72732626473685,58.5478773191101,0,5,754,81.36610325119759,0,1,1,65.68897738006449,57.845551114193235,Yes,1,Tier 1,Placed,13.7,True,cgpa_band × branch_group × gender
MSTU01012,85.06910560704344,73.61297134330714,58.38520602788736,41.94714010443543,0,8,506,60.29716407281551,0,4,0,96.31694544118254,81.14408970976878,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01013,39.76960634876397,28.67560957450536,77.30993598754294,83.98969302633564,1,7,707,67.59941944660322,4,4,2,62.82997996191698,32.83308537017156,No,1,Tier 2,Placed,14.92,True,cgpa_band × branch_group × gender
MSTU01014,55.94948179540747,49.299088277141415,53.02795891995314,88.08393191082823,1,4,927,65.71595785497156,3,1,5,66.45320728144804,58.47737913514917,Yes,0,Tier 2,Placed,15.08,True,cgpa_band × branch_group × gender
MSTU01015,63.562318838872855,78.57212247577766,72.05578483471822,61.43949673325109,2,3,374,60.882687769614215,2,4,2,57.21577056234355,59.92413040956597,No,2,Tier 2,Placed,14.45,True,cgpa_band × branch_group × gender
MSTU01016,84.86901435803318,70.72000457296318,61.2203517934089,59.46340033303374,4,5,125,96.60667954486166,3,2,1,82.80136746641786,59.44916118917398,Yes,2,Tier 2,Placed,16.89,True,cgpa_band × branch_group × gender
MSTU01017,47.20676325604562,87.27446920042573,64.24956575035507,73.74290559028191,1,2,644,83.68447875420574,2,2,1,88.35113617864589,64.94652370142539,Yes,0,Tier 2,Placed,13.47,True,cgpa_band × branch_group × gender
MSTU01018,96.02303087933284,60.81805727428193,73.30510752452177,70.9753994049963,1,4,583,80.01577251937695,2,0,3,97.75851577330415,31.21055115801603,No,0,Tier 1,Placed,13.82,True,cgpa_band × branch_group × gender
MSTU01019,84.2440310221132,65.23043298306743,52.68382538250029,100.0,2,4,631,76.64160121585252,1,2,0,63.8780902812629,23.57169697382719,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01020,72.99352692497799,66.207244631374,87.84188946130685,63.64663694397414,0,4,199,66.48974984392419,5,5,3,69.35273439408715,28.35112843207267,Yes,1,Tier 2,Placed,13.14,True,cgpa_band × branch_group × gender
MSTU01021,46.834255439139895,61.19450065036877,78.84894825507621,76.64829843488397,1,6,699,85.65890302620784,2,5,2,65.60344693139075,79.97542708138367,Yes,0,Tier 2,Placed,15.37,True,cgpa_band × branch_group × gender
MSTU01022,58.22407904641809,67.83691982974388,57.693783324540405,68.07685196309137,0,3,389,62.34701913552993,2,4,2,52.91798386187451,61.8528890977644,Yes,1,Tier 1,Placed,13.56,True,cgpa_band × branch_group × gender
MSTU01023,88.04398562464809,56.680444662827064,76.86991564303926,61.991514174720805,1,4,994,82.00667235583677,3,3,2,50.30921364887842,87.41504459179305,Yes,0,Tier 2,Placed,15.26,True,cgpa_band × branch_group × gender
MSTU01024,59.852083320467,86.85839784292384,57.550636238689265,60.13716774021143,0,5,148,60.22449081784142,0,5,3,23.087728407107846,44.910363957867546,No,0,Tier 2,Placed,14.8,True,cgpa_band × branch_group × gender
MSTU01025,66.09326641494754,63.33973602396087,75.86637968119729,79.15943984431698,3,6,103,54.493969773796096,2,3,1,49.26952423356904,13.500480845685232,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01026,66.7954470732669,60.70142046067525,68.28409272592268,59.55134221633729,1,2,903,76.06486190113053,1,1,4,57.8569527168738,98.83899535860036,No,0,Tier 3,Placed,14.03,True,cgpa_band × branch_group × gender
MSTU01027,68.80918250589592,66.37587387158462,59.9737487536405,80.5427588363007,1,4,94,77.30440333259948,0,1,3,56.93489934116443,100.0,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01028,67.88968289136554,77.53495923866468,69.7721266837297,72.45384757438477,2,5,682,71.35758170371567,0,1,2,45.24503314938414,59.2746983301212,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01029,50.90853272619127,53.31539158848541,46.95298983442856,62.19711322547558,0,5,191,51.78096663606075,1,1,0,55.95281644444027,74.97035978580725,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01030,70.71626953426403,45.05042655140791,71.47536969545254,35.02200110030617,1,3,208,52.365967102672265,2,4,1,83.18975144282544,54.5180706200803,Yes,0,Tier 2,Placed,15.01,True,cgpa_band × branch_group × gender
MSTU01031,56.92591430321354,36.4307155661959,51.988201668611055,72.71800330854398,2,3,559,62.7264497819434,1,3,1,60.5308065951376,47.167159699152045,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01032,49.27831845279843,52.62014619453019,46.066556035044165,60.65217758896456,1,6,135,65.36830843462965,2,5,4,36.589428700002685,43.6258922443123,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01033,85.71055500385415,56.62262030842474,76.47367438557535,100.0,0,6,349,82.08126502323312,1,4,3,36.17359342468508,61.19728832349264,No,1,Tier 2,Placed,14.96,True,cgpa_band × branch_group × gender
MSTU01034,42.28746587608326,70.86195942481736,58.82674893591361,64.44762073853796,0,7,189,71.1648739449497,1,4,2,58.97109150899995,60.16883361697987,No,1,Tier 2,Placed,11.37,True,cgpa_band × branch_group × gender
MSTU01035,61.32519115055848,61.53494596261271,70.73501989465696,59.240241821561504,0,1,898,74.37758988863855,2,3,2,53.32410867676274,67.79191599402688,No,0,Tier 2,Placed,14.74,True,cgpa_band × branch_group × gender
MSTU01036,67.91695720062525,45.63130496518512,60.76119400659197,73.92592879724471,0,3,589,74.42793808204225,1,3,4,48.75233574043582,67.80276174114235,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01037,62.8189671917624,55.65013560778657,60.09108101012263,81.76094083336329,0,3,249,84.82605264880074,1,3,2,71.64167691199597,34.34253715531357,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01038,72.90639179948622,54.01615860982176,77.45209934353001,84.13246155230911,0,3,303,60.29786670159142,0,4,5,79.19317700947785,86.73605377663804,Yes,0,Tier 1,Placed,12.53,True,cgpa_band × branch_group × gender
MSTU01039,69.87942256153468,60.368651106667265,61.539016047999475,45.020612525645845,1,4,462,77.9899839200151,0,4,2,57.375066086314675,82.99201416021117,No,0,Tier 3,Placed,12.79,True,cgpa_band × branch_group × gender
MSTU01040,69.02486730777187,52.44071710256297,85.8504145271948,43.93673201254675,1,3,924,70.46358949787924,3,3,2,78.37299915333355,31.954380671002696,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01041,86.06830479079969,51.5451758529824,71.51678302968682,91.49857884936203,2,0,984,81.82213363933218,0,3,0,78.78682512587136,62.83884941044288,No,0,Tier 2,Placed,15.4,True,cgpa_band × branch_group × gender
MSTU01042,82.16132211063672,81.07503058320765,66.34327405246579,45.496305314117706,1,2,855,49.19225240997346,0,3,2,67.23253720674123,87.28354510238756,Yes,0,Tier 1,Placed,13.09,True,cgpa_band × branch_group × gender
MSTU01043,69.69418408255525,65.42537556441445,62.73247980954312,50.95442656847018,1,4,161,68.04098208796923,0,5,1,46.12200269234925,57.91417812638315,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01044,78.29731199252831,32.69490261072247,77.64891810895175,79.01737755207171,0,5,339,79.61030555693337,2,6,4,78.32847126404718,36.34799830647845,No,1,Tier 1,Placed,14.8,True,cgpa_band × branch_group × gender
MSTU01045,47.14999622120823,84.07535249698644,77.59242606639644,35.152901848100505,1,3,828,46.12713147238037,2,0,2,88.01596255584508,43.056947554010776,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01046,43.09614926704968,57.497354894665186,74.68657731411122,81.11542626402247,2,7,128,54.047525841811385,1,3,2,41.79650220946841,61.751269540077715,No,0,Tier 3,Placed,12.84,True,cgpa_band × branch_group × gender
MSTU01047,73.62555509754532,60.2158861495606,81.66058429655166,45.19573448271743,3,9,837,82.32141960199131,1,1,3,84.31573002884903,44.57685140716372,No,1,Tier 1,Placed,10.56,True,cgpa_band × branch_group × gender
MSTU01048,63.43220142225662,56.87971345435944,55.31050816091671,75.8544716420413,0,2,416,42.937696139849834,3,3,3,69.80033821517043,36.624387908142666,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01049,64.33972981494688,76.28270177451974,86.77600487239954,75.08140711715114,2,8,83,65.91401768731087,1,2,2,37.04443313772834,100.0,No,0,Tier 1,Placed,13.6,True,cgpa_band × branch_group × gender
MSTU01050,81.15265588923278,66.99215227231059,68.33488531400636,57.2386975403961,0,4,320,53.67841270704975,0,7,2,49.569185906360715,58.41511889821099,No,0,Tier 2,Placed,14.55,True,cgpa_band × branch_group × gender
MSTU01051,68.17929882185196,49.97935109694096,51.44052504357702,82.3297070552081,0,6,934,52.381242576192925,1,2,2,69.84625427041142,26.491406888208665,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01052,64.23050986523731,73.66002629374498,94.58522981945872,52.34027811764079,0,4,612,64.03932211839656,1,5,3,100.0,82.97153170497307,No,1,Tier 1,Placed,13.19,True,cgpa_band × branch_group × gender
MSTU01053,34.65794653086513,68.10048910471069,67.98771781020015,74.36409049584316,1,3,884,65.9729745502153,1,2,3,78.07379776525734,48.660055308190195,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01054,80.23003941411284,59.94024212391584,71.12874499306254,62.58672786273034,1,3,542,58.886179165897545,3,2,1,51.89488553045483,34.19967479165355,No,0,Tier 3,Placed,16.0,True,cgpa_band × branch_group × gender
MSTU01055,61.18962618531704,48.73975412638834,47.80883800560382,87.71841808773686,1,4,157,69.59469959359848,3,2,2,72.56308426772802,57.83972737250553,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01056,79.47353061070507,86.67212166887902,72.84641201038453,56.055806561214,0,4,407,58.160361050017315,3,7,3,92.66427241609624,44.88330070557942,Yes,0,Tier 2,Placed,16.02,True,cgpa_band × branch_group × gender
MSTU01057,77.24111003667922,41.82694096559082,65.93302699242815,74.10492148450922,4,5,692,65.11815094425924,0,2,2,70.26811374913856,44.31171800139228,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01058,70.81020797835056,82.64976381335165,52.650717823519,95.88261304107306,1,3,566,65.38698786311407,1,3,1,54.58018038642798,23.04602397164523,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01059,65.90570286654719,58.74562203918806,57.70625122227717,70.67432642799659,0,4,492,73.54656294623634,2,3,0,58.50355021728605,60.908797156085456,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01060,61.10382509981454,65.99869129534056,62.07995031107144,69.71323491440471,0,6,468,46.24268737558522,1,2,1,47.35994004382905,34.13785503875778,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01061,75.80103331997766,76.7071528719405,53.12615119699405,65.85098437697648,2,4,782,91.62104662934544,1,4,2,40.03526643157438,56.495779246056216,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01062,56.48768028700466,58.28760691443448,63.7843449606045,52.96370055226309,2,4,944,46.16352529352008,1,1,2,71.1298212634449,41.77091775612123,No,0,Tier 3,Placed,15.15,True,cgpa_band × branch_group × gender
MSTU01063,79.24069350453091,93.61735456494075,54.18684587373773,35.24514644787494,0,6,557,75.8445929756005,2,4,1,86.35517640068892,79.51089102666518,No,0,Tier 3,Placed,12.76,True,cgpa_band × branch_group × gender
MSTU01064,63.72853892486642,56.011925543870426,65.80586716302957,61.90854176133048,1,4,694,60.08658283239448,2,3,1,55.489931823422246,99.7190002994698,No,0,Tier 2,Placed,13.8,True,cgpa_band × branch_group × gender
MSTU01065,65.80966260747007,71.05385367183402,89.76272693094282,52.12740056190029,1,1,640,65.48696780541736,0,2,4,92.6439334402184,48.71187067888461,No,0,Tier 1,Placed,14.64,True,cgpa_band × branch_group × gender
MSTU01066,55.80265622402057,65.29342274189229,68.89501844641592,68.73877160133239,0,7,567,71.47558548386166,0,1,4,75.48911052992776,62.70416924802208,No,3,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01067,92.55370928670084,62.88595209145392,54.83528666918822,80.4572562896783,1,4,87,65.16442723912287,0,3,5,84.00321084842949,23.08814322907802,Yes,0,Tier 2,Placed,14.26,True,cgpa_band × branch_group × gender
MSTU01068,68.38996217391552,20.213586127844472,57.03034612597085,74.94570054893688,3,3,181,45.96772452507378,1,5,3,54.13393543118317,65.45122600623682,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01069,61.72036261833689,58.47793613681999,60.94690327918785,50.78989274255824,1,4,90,65.41886846941567,5,3,1,77.05799446380736,23.392780175233536,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01070,57.41771968052173,58.376826637573664,46.212558612515366,69.48617105031532,1,3,283,77.45775999073693,0,2,2,56.126498953042855,52.37596098105581,No,0,Tier 2,Placed,12.31,True,cgpa_band × branch_group × gender
MSTU01071,73.10985092211153,65.74749405766786,60.93371359275412,89.36367934150817,1,3,469,64.0661205872056,3,4,1,52.061327115608094,65.29629324332384,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01072,81.62574878223128,63.21495271113778,68.39401358613149,43.87552884149103,0,0,355,72.92320840577715,3,0,0,37.731703306195016,60.21320168159165,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01073,63.65279433641902,58.38900535749394,70.70396575394186,70.4234370713438,1,8,214,63.62035871018716,1,5,0,62.374531220271734,32.470858934451165,Yes,0,Tier 3,Placed,11.23,True,cgpa_band × branch_group × gender
MSTU01074,79.03725557881114,67.13050519967645,92.63572296686108,75.48596574680239,1,0,625,52.167448464700215,1,1,1,81.23216014340214,79.36401031488185,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01075,66.89257407305519,60.435946056866,63.88818975680461,48.125822061594704,1,7,695,50.35580366841553,4,2,0,50.165749979459626,52.77669160842074,Yes,1,Tier 2,Placed,13.99,True,cgpa_band × branch_group × gender
MSTU01076,46.65075924126623,73.71124686320009,44.70881409055929,62.63567319941651,2,5,96,62.67720742903481,1,4,2,56.699004235077794,35.26145018198999,Yes,0,Tier 2,Placed,12.2,True,cgpa_band × branch_group × gender
MSTU01077,63.93265225395988,81.13167506089594,68.07012255581813,77.10088089570021,1,7,283,87.63907644912935,0,4,2,33.603523796317255,49.04207190436278,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01078,64.48403275799437,66.53931057788908,100.0,38.728996357874145,0,4,444,69.11469814626076,1,2,2,41.26451582814144,79.18270006236278,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01079,81.02152596337038,62.97851018550184,69.87735215384927,80.53111874781706,2,4,588,73.99860210039667,2,6,1,35.44992007481095,53.44686336653024,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01080,61.5524816824191,88.41093252449059,96.30691678011796,80.03500903045911,1,4,691,52.72894638069167,2,6,1,40.47773119462534,71.34514357058761,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01081,60.685272480430875,58.81580148678924,49.226735447351544,64.28746222605783,0,8,174,72.15058407937985,0,2,2,81.15091613995682,53.31007390706014,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01082,59.019550016878966,94.26936476660649,40.73106091714136,50.75286592236463,0,7,816,62.45504220704767,2,4,4,47.067480693415774,53.18877807240334,No,2,Tier 2,Placed,12.12,True,cgpa_band × branch_group × gender
MSTU01083,100.0,49.10447375963502,32.022606062860376,69.53892373856468,0,5,775,59.04717307134031,1,3,0,33.75314895736138,29.98589700567766,No,1,Tier 1,Placed,13.88,True,cgpa_band × branch_group × gender
MSTU01084,39.34862400865275,62.432188012311165,91.8264205351347,93.13509955786743,0,1,435,95.4968068122858,0,5,1,27.36142973647227,51.23657181534285,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01085,45.2521514245867,51.15694990326983,69.40243100071763,100.0,0,7,973,77.93610041774711,1,1,0,63.35437432436886,55.277381438832826,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01086,56.14473486260206,74.77264528110811,67.48097835453547,52.66597955751763,1,3,402,70.52452242528818,0,4,5,43.08551328230345,74.23320756805614,Yes,0,Tier 3,Placed,11.55,True,cgpa_band × branch_group × gender
MSTU01087,54.58925090078263,64.15664352190552,62.81035893150367,84.64378246535601,1,2,198,71.79940407574188,1,3,6,77.32848263433786,29.604679727126506,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01088,69.18475234597804,65.41563140957352,57.037420934878114,64.6653796443524,0,3,204,47.941824352811835,0,3,1,100.0,80.89262499968106,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01089,66.27434016598497,67.38785157362437,73.61896894282464,67.87104494424702,1,1,315,67.9429446642962,2,4,2,72.9422594248095,56.7573764330755,Yes,0,Tier 1,Placed,12.54,True,cgpa_band × branch_group × gender
MSTU01090,59.48345072454711,86.66988304339344,53.99255250191379,60.09963549506183,0,4,781,62.43910272473333,1,3,0,57.90562746355032,78.64519699548374,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01091,51.914957058404575,86.72376199651598,80.70379581883577,45.834887999090014,1,7,561,57.999753523213755,3,2,4,48.75280454502891,36.37606760641387,No,1,Tier 2,Placed,12.59,True,cgpa_band × branch_group × gender
MSTU01092,84.82473265544203,36.48308930712757,84.17868578746572,78.27424143765188,2,5,887,56.44994584542052,1,1,0,65.56152191164797,50.96649481207054,Yes,0,Tier 1,Placed,14.45,True,cgpa_band × branch_group × gender
MSTU01093,100.0,39.144537046343046,78.14463001389375,61.758246516031875,1,4,848,70.10212864627641,2,2,1,41.86055466803637,26.290103149445073,No,0,Tier 3,Placed,14.15,True,cgpa_band × branch_group × gender
MSTU01094,64.55168054569208,80.43245063880326,75.75430995145808,55.6457133018229,1,5,283,77.10721587571364,1,4,3,75.95863254035241,32.58935555756466,No,0,Tier 1,Placed,13.34,True,cgpa_band × branch_group × gender
MSTU01095,56.63939297180201,37.76411998953158,59.54227411051696,61.431818791171075,1,4,321,67.27095886305588,2,1,2,95.4007460256844,60.954552148418514,No,0,Tier 2,Placed,14.59,True,cgpa_band × branch_group × gender
MSTU01096,100.0,51.47054656116478,67.79111133141039,65.0399709977875,2,6,812,81.56335417616637,3,1,2,78.02712560310708,29.83342884635423,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01097,74.07143229481798,54.68555710867348,53.59409032694643,69.73329865705071,2,3,909,74.41293603775695,1,4,2,41.57669047237215,30.197470584104057,No,1,Tier 2,Placed,14.59,True,cgpa_band × branch_group × gender
MSTU01098,59.840231617193446,71.78491638502062,70.95632226519416,50.039630350963435,1,4,668,79.84045052576869,3,0,5,56.505598343060285,35.92144641667603,Yes,1,Tier 2,Placed,14.62,True,cgpa_band × branch_group × gender
